"2017-11-01", "2017-11-17", "2017-12-03", "2017-12-19", "2018-01-01", "2018-01-17", "2018-02-02", "2018-02-18", "2018-03-06", "2018-03-22"
7837,5838,6259,6993,7877,6975,5227,7277,5572,7321
1296,1112,1770,7294,7294,9432,6993,4034,3292,1883
2800,7378,8028,8316,8316,6748,3237,2021,5420,4451
2070,1771,3266,6878,9900,9297,8091,2863,2735,2002
1249,1564,1164,1291,1590,2350,8630,7903,8285,9724
7685,6239,6908,6795,8063,7053,8341,7025,7658,6985
1638,1616,2874,8237,5674,8960,7321,2563,1891,2176
1840,3321,5938,9497,9778,9250,3318,1984,583,1046
1669,3564,6727,6548,8147,6206,5143,2245,1837,2001
1058,2100,5090,7439,7737,8975,9595,7108,2148,1390
1259,3047,3167,9435,8558,9453,9822,4465,1508,1748
4209,4785,6168,6678,5537,6897,8896,8059,7027,4796
1610,1856,3826,7941,7941,9025,8933,3967,2620,1670
1710,2041,3924,8252,8252,9608,4421,2391,2738,2272
1080,1452,2015,1591,2457,1037,3407,5889,6986,8355
1736,1203,1177,1619,2672,1054,3808,3267,6786,8265
1011,921,917,3451,5613,5279,7052,9649,8109,9201
3112,4637,5954,8205,6470,4297,1988,3351,1659,2160
2105,3873,6833,9601,7427,9340,3956,2380,1569,1840
1590,5648,8045,9792,9383,8615,2591,1652,2686,6702
8537,5927,6374,6192,7614,6557,8792,7518,5980,6764
1891,3494,5900,7912,7304,8430,3764,2335,1801,6617
2205,3357,3749,4157,4768,4811,4933,3259,2761,2538
1749,2022,3170,2014,1629,1676,4482,4226,1507,8575
1669,1795,2640,7683,9845,9486,9635,8557,3258,2097
2530,3257,3536,3199,1850,1482,3565,6158,5688,5619
1528,3931,5253,7027,7027,8136,5415,2272,1889,1586
1247,1519,2782,8861,9826,9693,7833,5814,3425,1709
7735,6416,7082,7067,8735,7510,6364,8058,4632,7781
3580,8669,5273,9515,7985,3592,1844,2109,1820,2257
1731,1853,3190,3797,5387,4808,5531,3936,3971,2059
1802,2111,4872,9066,9628,8639,4402,1625,1481,2127
1736,2421,4063,8211,8211,8435,3301,3065,1927,2627
3732,8575,8098,8271,7870,6732,9011,8142,5940,4771
1955,5866,7999,9016,9016,8615,2182,1695,2903,6698
3802,4406,5019,6633,4792,6961,7651,5022,4092,7434
1803,1838,4016,6605,6605,9284,9303,4931,2690,2441
3227,3371,3935,2750,2018,1980,2902,5479,6340,3320
1860,1873,3982,8266,8967,9386,9269,2987,2034,1217
1516,1813,2840,6442,6865,9365,8591,3105,922,1860
1822,1828,7858,9412,9412,9909,7109,3189,1722,1950
1859,3336,5921,9407,9919,7416,3064,1878,1485,3048
2220,2691,6437,8561,9882,9358,6087,2679,2561,1833
4057,7154,5996,8247,7326,6770,5877,6945,5724,6074
4203,4953,9134,9024,6404,8987,4369,3243,1811,2567
1695,2446,3640,8341,9291,9253,6155,2285,1886,2595
1670,1591,2226,5751,8437,9028,9182,5939,5619,1373
3158,1551,3262,3140,7881,9042,9886,7659,7744,3013
1802,1989,3636,6994,6994,7628,7859,4567,1713,1032
6810,6480,6490,7577,7577,6588,6827,8037,2683,5663
5209,7725,8931,9539,9539,9331,7918,4751,2407,1042
3587,3550,4765,4450,5389,3976,5386,5099,4239,4834
7166,6419,7417,1421,1421,1241,4432,6778,7851,6483
3843,4449,6206,7934,7934,5139,2075,2134,3139,3265
1560,1779,1595,1735,1919,3686,8724,8353,8582,9816
2850,2797,2624,3553,5044,2892,4808,4053,5972,5076
2216,2474,6398,5111,9551,9100,8358,7565,1214,1285
1568,1340,1709,5108,5108,7859,9416,9518,8225,2860
3088,4030,7008,8458,8458,8553,2538,2711,4017,1992
2356,4088,6227,8766,9736,9248,4063,2261,2788,998
1126,923,862,3634,5974,5779,7206,9477,8442,9280
1394,1445,1938,1486,2826,2982,5395,6105,6898,8549
1282,598,1485,1424,1424,2803,8217,9113,7178,9183
916,1944,3950,7318,7318,8495,7568,5466,6290,1418
6150,7759,8137,8996,8189,4890,1766,2789,4669,5274
1764,1209,2536,3353,5920,9451,7293,8723,4079,2383
1873,2653,3687,2198,3326,1687,3541,4572,8141,4494
1512,1195,3319,5390,6661,7525,9965,6518,6330,1860
1581,3929,1839,1422,2242,2822,9748,8835,8632,9592
1226,2161,1445,1523,2246,2901,6358,8550,6558,9089
3828,6506,5941,6366,6366,7216,8778,8419,6959,4185
1318,4085,7357,9365,9107,8304,5917,1571,2042,3496
7394,6316,7755,7126,7126,7425,7959,8255,7125,8039
1888,1337,2041,5036,6195,8622,6686,7525,5733,1960
7476,7125,8296,8809,5917,7367,7386,6715,7327,7611
1322,1497,3413,8003,7233,7629,7683,5944,6130,2226
3258,2828,3680,4891,4891,5624,6745,5425,6179,6131
1689,7048,8090,9537,8958,8981,3741,1822,1886,1190
1409,1414,1810,1727,2542,3109,3687,5824,8914,7284
4924,3944,7033,6810,3694,4971,6719,7443,5339,6160
1807,1384,4309,6377,7398,7411,2195,7213,6998,5050
942,1058,1083,1591,1591,2732,6746,7256,8910,4367
1244,1263,1035,1183,1700,1673,5273,6314,6988,9123
4262,7628,9095,8858,9136,8086,2007,3262,3918,5372
3987,4536,4976,8560,6105,5181,8176,8348,5780,5995
1607,1968,3062,8083,8064,9089,9344,2463,1641,1377
1721,1277,2281,4357,7420,8119,7577,7418,2362,2554
1324,937,1477,1357,1357,1769,7875,8710,7068,7596
2113,1652,5797,6713,8466,8876,7836,7901,2475,2015
965,878,986,1463,1463,2631,7298,7907,8623,8721
3152,4960,6664,3046,4127,4638,3030,6700,4765,4372
2768,1452,1346,3248,5172,6673,8779,8259,7554,1203
2578,4658,3526,8610,7812,6188,3610,1896,1308,2268
7167,6092,7923,7311,7311,7450,7708,8244,7533,8160
1366,995,1379,1324,1324,1702,8285,9101,9013,8637
4574,3858,5921,5821,6702,5822,6147,5034,5563,4982
3333,1404,3071,2941,8454,9024,8839,8572,8325,5460
1845,4948,7142,9255,9255,8617,4946,1681,3160,1607
1172,1187,3632,5388,8682,8653,9445,5743,2000,2274
1174,967,2059,5524,8571,8839,9716,7992,2410,1034
1779,1938,1365,4322,8728,8680,9065,8897,5851,1768
4820,3952,4014,3709,3709,4217,3591,4990,4609,6505
1202,1833,4124,6636,8613,7174,9503,4277,1368,1099
1293,1275,2411,2183,6400,8193,9269,7185,7475,1028
1461,951,1065,1823,3450,4547,9364,9370,4846,9675
1166,1514,2750,3337,8964,9726,9784,7809,7012,1406
3344,2603,3287,3731,3140,3077,4431,3731,4339,4998
5387,5016,5888,5217,6592,4739,6650,4330,5246,5754
1282,1242,893,3546,4939,5282,6852,8403,8046,9367
1845,4526,6675,8302,7849,7752,2608,2551,1582,2820
4435,5874,5071,6768,5592,5415,7119,5667,5655,6347
3638,3478,4203,5987,5606,4290,3959,3534,4723,5016
1691,1129,1616,6911,6911,8122,7661,7291,5727,3188
1604,1862,2023,3328,5534,8325,7177,8178,5402,1800
965,825,932,1463,1463,2631,7654,7776,8623,8610
1785,1759,1886,3608,6119,7557,7892,7893,7152,2796
1383,2140,1956,2425,2425,3083,2486,5972,6496,4917
1319,1163,1919,6399,6447,7034,9085,5104,5195,1686
1677,1323,2045,3705,8984,7797,8795,6959,6393,6664
1206,1449,2411,1947,6226,8193,9291,7529,7475,1649
3592,3336,4644,5046,5046,4543,5110,5578,6695,5578
5758,4217,3518,5336,6367,4460,6897,7425,6314,5277
2087,3352,3150,3481,4166,3874,5236,5444,5668,4809
-849,626,310,2262,1847,1392,1634,3394,2948,3496
6371,6293,6616,6795,6795,6618,6328,6494,7066,5729
2707,3858,4510,5110,4624,3901,4509,5267,5446,5077
2091,2761,1634,2811,2903,2930,4677,4051,2929,3679
2861,3445,2882,5262,4301,2710,3609,3735,3659,3663
2955,2415,3283,4344,4555,4018,4812,4049,5094,4426
3014,2725,2793,3602,3879,3354,3967,3575,4190,3861
3426,3126,4785,4026,4244,3781,4613,4796,4285,4611
2434,1674,2537,2709,2709,2355,4014,4863,3821,3664
2402,1169,2220,1808,2474,2279,3189,1504,1515,1121
4574,3858,5921,5821,6702,5822,6147,5034,5563,4982
3169,3663,5639,4899,5162,4549,4377,4807,3769,4947
3933,4926,4760,3449,6069,3922,6120,5835,4499,3590
2750,2990,4133,1331,5380,5688,4231,3671,3978,4952
2281,3044,3665,4111,4111,4069,3796,4736,4313,5223
3830,3627,4002,5471,5814,4273,6836,6070,5295,3791
3275,3968,5561,5260,5260,4557,6836,6390,7385,5865
1894,4052,2537,2744,4400,3405,5073,4774,4247,3997
2212,2836,2614,3668,3772,3542,3787,3850,4335,5071
5733,3440,5574,6384,6384,5615,6234,4462,4751,5459
2548,4355,3417,4116,4116,3627,3765,4334,3696,3938
2533,1956,2977,3289,4402,3466,6945,6018,5905,6763
1753,1808,2506,1111,1389,2911,4692,1694,2322,3669
3464,3752,4273,5072,5362,4663,5168,5078,5181,4433
2457,2292,4202,3680,3669,3661,3853,5484,4252,4789
2889,4045,2040,4615,4828,2843,4700,5754,5103,4878
2839,4507,4060,4301,3820,3662,5186,3910,4014,3656
2150,1279,3510,4579,4579,4086,4558,5768,5269,5719
3905,4586,6013,6389,5436,4558,6220,5043,4159,5562
1677,1437,1429,1497,3091,7726,8475,8609,7692,5883
831,991,1371,1681,1681,2203,2182,7479,7900,7614
1099,951,1247,1191,1191,1614,1895,5873,7106,8301
1319,887,1000,1125,1125,1709,5506,4047,6721,5140
820,890,1181,1007,1663,2496,8000,5317,7041,6574
