Long,Lat,Point
-44.13748472743339,-2.4874421214557216,0
-44.13748689634434,-2.484092301988058,0
-44.13432002028152,-2.48305507300486,0
-44.03466996649423,-2.5074057136546024,0
-44.03662561440456,-2.510117147363144,0
-44.03979390487176,-2.5090843679571266,0
-44.03979634112727,-2.5057346408304704,0
-44.03662958240858,-2.504697185139542,0
-43.60343659714027,-2.592213209749095,0
-43.60539108188692,-2.5949249362799596,0
-43.6085594636571,-2.593893484559544,0
-43.608563116143245,-2.590544281741658,0
-43.605397018661165,-2.5895058269445537,0
-43.360317199807376,-2.4123177284530692,0
-43.362270920703445,-2.415029356863381,0
-43.3654386180627,-2.4139983461941763,0
-43.36544261144357,-2.4106495114679714,0
-43.3622774071713,-2.409610845667818,0
-43.289735861962654,-3.1067376300174967,0
-43.29168953243797,-3.1094499423828097,0
-43.29485938149852,-3.1084202949819897,0
-43.29486474881263,-3.1050716203267976,0
-43.29169824921169,-3.1040316909391312,0
-43.287052830708944,-3.0969668205325735,0
-43.28900648736037,-3.099679124552872,0
-43.29217630021674,-3.098649470331713,0
-43.29218165904581,-3.0953007997541286,0
-43.289015190302834,-3.0942608797349718,0
-43.0533482451728,-3.1019864546477507,0
-43.05530105167813,-3.1046988428303526,0
-43.05847069508521,-3.1036700363615113,0
-43.05847679786473,-3.1003218035808686,0
-43.05531095839332,-3.0992813088403905,0
-44.08490271540207,-2.440682602905297,0
-44.086858447419615,-2.443393966415346,0
-44.09002656634983,-2.442360989703075,0
-44.09002881335473,-2.439011211060686,0
-44.0868621085156,-2.4379739203083277,0
-44.29377973644063,-2.620471643653652,0
-44.29564299174413,-2.623053802627961,0
-44.29866070479038,-2.6220696121295513,0
-44.298662474778226,-2.6188791917047913,0
-44.29564588035757,-2.617891600650029,0
-44.2358224655501,-2.942304562042391,0
-44.237685890892394,-2.944886900415992,0
-44.24070450248452,-2.943903094523692,0
-44.240706654972236,-2.9407127328297165,0
-44.237689401449835,-2.9397247940217737,0
-44.21168508271469,-2.7105231493403297,0
-44.213548214643005,-2.713105419430577,0
-44.21656617631271,-2.71212151312084,0
-44.21656822218499,-2.70893115682913,0
-44.21355155049727,-2.707943322006635,0
-44.21119418207207,-2.6339914954601147,0
-44.21305724445037,-2.636573734747297,0
-44.21607500106468,-2.6355897731007802,0
-44.21607699034013,-2.6323994131993933,0
-44.213060488004686,-2.6314116314870417,0
-44.08316455683122,-2.790760180264191,0
-44.08502742061975,-2.7933426011715534,0
-44.08804560939468,-2.792359119130486,0
-44.08804806243336,-2.7891688734586144,0
-44.08503141603924,-2.7881806839621825,0
-44.113625918618176,-2.458613148332683,0
-44.1154886025748,-2.4611953880132837,0
-44.1185059059339,-2.4602115432034064,0
-44.11850799430488,-2.457021253884168,0
-44.115492004807685,-2.456033399888058,0
-43.306377483596115,-2.992278920308432,0
-43.30814510106503,-2.9947328103407163,0
-43.311012709949615,-2.993801000169629,0
-43.31101734309824,-2.990771215356636,0
-43.30815262310173,-2.989830530100086,0
-44.32018547171289,-2.9282469852591966,0
-44.32195592834081,-2.9307001131526587,0
-44.32482355299795,-2.929765253853158,0
-44.32482536227089,-2.926734353639941,0
-44.32195888074018,-2.9257960194203907,0
-44.324634817675744,-2.9358487032416107,0
-44.32631211079115,-2.9381727168303042,0
-44.32902882606305,-2.937287053761139,0
-44.32903053411112,-2.9344156725821637,0
-44.32631489690806,-2.9335267296870002,0
-44.08548819486285,-3.086020850504026,0
-44.087071871429515,-3.088216025713594,0
-44.08963807360024,-3.0873802768520924,0
-44.089640376478386,-3.0846685814395753,0
-44.0870756186016,-3.083828416658985,0
-44.34218232642512,-2.6921465806018565,0
-44.34451163170279,-2.6953742518476576,0
-44.348284002066606,-2.6941439075205116,0
-44.3482861120513,-2.690155845267318,0
-44.34451508540532,-2.688921441316677,0
-44.00556574279332,-3.1033165050135105,0
-44.00789440413656,-3.1065448167588983,0
-44.01166830924757,-3.1053161038889243,0
-44.01167200382551,-3.1013284071154708,0
-44.00790042783656,-3.1000926026144517,0
-43.71844141932961,-2.5228709358821355,0
-43.72076854994065,-2.526099061837146,0
-43.724540266456174,-2.5248706352088375,0
-43.724544143608384,-2.5208832951873514,0
-43.720774860450106,-2.519647429205296,0
-43.472999907936426,-3.2828315827997194,0
-43.47532660889708,-3.286060594533387,0
-43.47910111634434,-3.2848343652868786,0
-43.47910713678012,-3.2808474978082627,0
-43.475336398535006,-3.2796097301649922,0
-43.10582826274866,-2.699526576357856,0
-43.10815318471569,-2.702755073292099,0
-43.111925009899394,-2.701529189946755,0
-43.111931155427065,-2.697543044125373,0
-43.108163168097036,-2.6963053820502974,0
-44.31189326337784,-3.0237720475781034,0
-44.31412973419553,-3.026870786932816,0
-44.317752338463535,-3.025690012654316,0
-44.31775472142762,-3.021861518949261,0
-44.3141336310002,-3.0206761633941586,0
-44.07325502386993,-3.0279357208753224,0
-44.07549068959568,-3.031034774292249,0
-44.07911335533266,-3.0298548751290078,0
-44.07911657941551,-3.0260266055690557,0
-44.07549594740637,-3.02484051671078,0
-44.05889556125639,-2.76468878641049,0
-44.06113089265369,-2.767787701544553,0
-44.0647526331222,-2.766607576977549,0
-44.06475562248268,-2.762779305198645,0
-44.0611357670843,-2.761593440567553,0
-43.772493121480274,-2.567967702034018,0
-43.77472736734886,-2.5710667094993678,0
-43.77834838631913,-2.5698873062355823,0
-43.778352015176225,-2.5660593839513575,0
-43.774733273812984,-2.5648730179519426,0
-43.41262654380185,-3.3087825216931233,0
-43.414859945422904,-3.3118824459127456,0
-43.41848354732943,-3.3107055663937937,0
-43.41848960569624,-3.306878286008466,0
-43.414869792991624,-3.3056897979372524,0
-44.32138770152591,-2.717103397691451,0
-44.32353063140991,-2.7200728890818904,0
-44.32700129236443,-2.7189410559693408,0
-44.32700331647818,-2.715272056169983,0
-44.32353394038803,-2.714136331217018,0
-44.14666266612158,-2.48360213218523,0
-44.14880486555508,-2.486571693800219,0
-44.152274841038356,-2.485440197628604,0
-44.15227717303787,-2.481771333214944,0
-44.14880866977565,-2.4806353571991986,0
-44.06977257481407,-2.8319989170956172,0
-44.071914867194074,-2.8349687378666095,0
-44.07538592125427,-2.83383781752588,0
-44.07538882280309,-2.830169050309859,0
-44.07191959732222,-2.829032559508574,0
-43.95208565543753,-2.8487227510586557,0
-43.954227586390616,-2.8516926954888513,0
-43.95769868777556,-2.8505621889783197,0
-43.9577019789628,-2.8468935527199166,0
-43.95423294717139,-2.8457567305111655,0
-44.34137465811081,-2.929345274242678,0
-44.34342472434557,-2.9321857121742374,0
-44.346745131068744,-2.931103174918396,0
-44.34674715753251,-2.92759369573088,0
-44.343428036675874,-2.9265072631294515,0
-44.09423154652896,-2.7885977665970074,0
-44.09628072756038,-2.7914384180567904,0
-44.09960072985922,-2.790356550138525,0
-44.09960339121808,-2.786847268316861,0
-44.09628506555178,-2.7857602912120853,0
-44.09364261432893,-2.8520999478799824,0
-44.09569185536616,-2.8549406329572813,0
-44.099012056822914,-2.853858826233895,0
-44.099014780668384,-2.850349548819428,0
-44.09569629519059,-2.849262513250888,0
-43.5399519696397,-2.776099635155256,0
-43.54199940187773,-2.7789406761592583,0
-43.5453192066676,-2.777860580037258,0
-43.54532349113752,-2.774351998469454,0
-43.54200636594963,-2.773263688751666,0
-43.37732021798687,-3.273998533752299,0
-43.379367344195686,-3.276840121255082,0
-43.38268882450065,-3.275761395664442,0
-43.382694444798425,-3.27225311474875,0
-43.37937647537664,-3.2711636221981184,0
-43.33706971734233,-3.7492410396693567,0
-43.33911704515356,-3.7520831193251443,0
-43.34244044235868,-3.7510053604905567,0
-43.342447041055905,-3.7474971860973856,0
-43.339127764871975,-3.7464067930988465,0
-43.26385014591658,-3.009031905871827,0
-43.26589671137178,-3.0118732864986413,0
-43.269217131233745,-3.0107945307570656,0
-43.26922265860175,-3.0072864361474894,0
-43.26590568914424,-3.006197090196875,0
-43.0625122131451,-3.3222629234271617,0
-43.064558118047465,-3.3251047263255615,0
-43.06787955907096,-3.3240273307468615,0
-43.06788637383609,-3.320519653635532,0
-43.064569182445005,-3.319429207879657,0
-42.974092031625815,-3.5293121779128507,0
-42.976137652924415,-3.532154263628252,0
-42.979459864603186,-3.531077654324153,0
-42.97946743673844,-3.527570180191426,0
-42.976149945138864,-3.526479074633487,0
-44.447725331526776,-3.201887605478701,0
-44.44968287968676,-3.2045988755955994,0
-44.45285317266227,-3.20356537211709,0
-44.452854942948164,-3.2002153666957325,0
-44.44968577739304,-3.199178458736064,0
-44.4314627309494,-3.3126087514375335,0
-44.433420393171,-3.3153200769936726,0
-44.43659106009997,-3.3142866897830494,0
-44.43659294640115,-3.3109367009749544,0
-44.43342347975218,-3.3098996871868875,0
-44.33705275012629,-3.155142141194565,0
-44.33900990397189,-3.1578535518366646,0
-44.342180090787195,-3.15682038298759,0
-44.34218218949132,-3.153470442768042,0
-44.33901333257842,-3.152433241641581,0
-44.226170764232954,-2.6350864898775574,0
-44.22812702019219,-2.6377978277430705,0
-44.23129566716206,-2.6367646264147613,0
-44.2312977157963,-2.6334147363863787,0
-44.22813036234888,-2.6323775999236894,0
-44.082796528813546,-3.076791712396693,0
-44.08475281697933,-3.0795033981880913,0
-44.087922804316065,-3.0784710011336296,0
-44.08792564451534,-3.07512126035404,0
-44.08475744452319,-3.0740834133711816,0
-44.011866823462526,-2.685409523960292,0
-44.013822540613404,-2.688121071285778,0
-44.016991326507906,-2.6870885272049714,0
-44.0169939980685,-2.683738832241189,0
-44.01382689120482,-2.6827011613441405,0
-43.73405890112619,-2.5543626352355537,0
-43.73601375005207,-2.557074276065883,0
-43.73918208536314,-2.5560423934063357,0
-43.73918534607717,-2.5526930109546138,0
-43.73601905253682,-2.5516548747021384,0
-43.35973648923699,-2.446501196683894,0
-43.361690211586705,-2.449212857383058,0
-43.36485800577172,-2.44818190312386,0
-43.36486205724806,-2.4448330710696533,0
-43.361696792410875,-2.443794350517378,0
-43.29548801602793,-2.8772341617072823,0
-43.29744162135818,-2.879946248474587,0
-43.30061069199598,-2.8789161981271234,0
-43.30061564534468,-2.8755674993962415,0
-43.2974496659274,-2.874527958011731,0
-43.243408534214026,-3.0513193358884685,0
-43.24536201704426,-3.054031612309803,0
-43.24853163895873,-3.053002034919107,0
-43.248537053720895,-3.0496534389148273,0
-43.24537081000895,-3.048613488612367,0
-43.216358842446304,-3.3979694574729553,0
-43.21831238347578,-3.400682095496319,0
-43.2214832529767,-3.3996532180725,0
-43.22148937748131,-3.3963046938775587,0
-43.21832232844655,-3.395264088279079,0
-44.29466798368587,-2.942343508773659,0
-44.29653156929191,-2.944925782476429,0
-44.2995501690245,-2.943941803420353,0
-44.29955215424694,-2.940751399831642,0
-44.29653480921027,-2.939763607732959,0
-44.03775006794091,-2.8802772682075255,0
-44.03961288413774,-2.8828597729271963,0
-44.04263132943068,-2.8818765017119117,0
-44.042633987657425,-2.878686302418027,0
-44.039617212404835,-2.8776979311933237,0
-42.97773096434713,-2.9917194794285455,0
-42.97949751926686,-2.9941734432095783,0
-42.98236486985209,-2.9932426709115263,0
-42.98237040427302,-2.9902134514925955,0
-42.979506499569105,-2.9892720806242723,0
-42.73459216342274,-2.680446476692519,0
-42.7362650097989,-2.6827709372061936,0
-42.73898029261025,-2.681889310386522,0
-42.73898555652521,-2.6790199662905954,0
-42.73627354741187,-2.6781282584188295,0
-43.302545685492234,-2.848487649946877,0
-43.304127188147106,-2.8506831239623027,0
-43.30669255146202,-2.8498492170664953,0
-43.30669650798444,-2.847138356398215,0
-43.30413360932162,-2.8462968709504812,0
-44.041782569316794,-3.0555883494043563,0
-44.04336611080521,-3.057783549663262,0
-44.04593223508035,-3.0569478940373127,0
-44.04593462488764,-3.054236230893701,0
-44.04336999842215,-3.0533959931222983,0
-43.152280104889,-3.1602165161936058,0
-43.153675241778124,-3.162153959557169,0
-43.15593947927903,-3.161418919154471,0
-43.155943698754335,-3.159027192663644,0
-43.15368208578031,-3.1582840747138885,0
-44.15477398494171,-2.663263782465277,0
-44.15607804585227,-2.665071392507638,0
-44.158190529346115,-2.6643827431850475,0
-44.1581920427638,-2.6621495248278766,0
-44.15608050691967,-2.6614579732445076,0
-44.35429055617956,-3.2219158907763124,0
-44.356620670993976,-3.225143759980074,0
-44.360394958165415,-3.2239137783752114,0
-44.36039743701377,-3.219925744746888,0
-44.35662472937591,-3.218690995588501,0
-44.3076584467657,-2.655217834485427,0
-44.309987599722746,-2.6584455327409744,0
-44.313759855613576,-2.6572152746733977,0
-44.31376204731234,-2.6532272381468873,0
-44.30999118509412,-2.6519927643516086,0
-44.07889173219444,-2.548687346500121,0
-44.08122005916772,-2.5519152314062543,0
-44.08499197642698,-2.5506856308437222,0
-44.084994784107856,-2.5466978108073337,0
-44.08122463963561,-2.5454628167179054,0
-43.36842710976277,-2.8160270096559445,0
-43.37075309683082,-2.81925558775123,0
-43.374525629294716,-2.8180289310461943,0
-43.37453114772059,-2.814042229771733,0
-43.37076206728382,-2.812804993856795,0
-42.77550422145893,-2.797141435572004,0
-42.7778277621794,-2.8003700457450336,0
-42.78159952358301,-2.7991457021067925,0
-42.781607006912736,-2.7951603910577894,0
-42.77783991157735,-2.7939217101143097,0
-42.7625795323123,-3.058016008958479,0
-42.76490298509014,-3.0612450177079884,0
-42.76867581794308,-3.060021404304558,0
-42.768684048161845,-3.056036146937683,0
-42.764916346830354,-3.0547967691361646,0
-44.18646888072389,-2.472229121518732,0
-44.188704324456424,-2.4753277525241044,0
-44.19232513596731,-2.474146928246272,0
-44.192327443118984,-2.470318508423022,0
-44.188708091070055,-2.4691332502495458,0
-43.997840491159764,-2.838994300504284,0
-44.00007569452721,-2.8420933221112,0
-44.003697685310634,-2.8409134900370443,0
-44.0037009560928,-2.837085292167314,0
-44.000081025318,-2.8358991815621053,0
-43.897865536523625,-3.463575662556571,0
-43.90010108926241,-3.4666752131505953,0
-43.90372547444143,-3.4654965074462343,0
-43.903729867948584,-3.461668478063496,0
-43.90010824518302,-3.4604813466020494,0
-43.89193218066421,-3.45705610396737,0
-43.89416770108144,-3.4601556578969337,0
-43.89779205900035,-3.458976969245868,0
-43.89779646800611,-3.4551489469752865,0
-43.89417488198983,-3.4539618029376293,0
-43.44479816660897,-3.0982964757968143,0
-43.44703155325206,-3.1013961636740257,0
-43.45065431494215,-3.100218781518606,0
-43.450659871595775,-3.0963914263631622,0
-43.447040586162196,-3.0952033942717962,0
-43.35012967938712,-3.2294610610536854,0
-43.35236276451587,-3.2325609461933693,0
-43.355985996814454,-3.231384186423401,0
-43.35599214362373,-3.2275570181188793,0
-43.35237275409939,-3.2263684804257213,0
-43.02908060523811,-2.864867710318558,0
-43.03131223990333,-2.8679672828362106,0
-43.03493372286714,-2.866791082218816,0
-43.034940240469155,-2.8629645671045196,0
-43.03132282444384,-2.861775878354419,0
-42.74306187588147,-2.905559848668706,0
-42.74529231976983,-2.9086594691141805,0
-42.74891358861755,-2.907484499183145,0
-42.748921161937844,-2.9036586937179676,0
-42.74530461302343,-2.9024692167946897,0
-44.34139006519094,-2.65957869143192,0
-44.34353298640562,-2.6625481371942223,0
-44.34700346708503,-2.6614162005989757,0
-44.34700538918307,-2.6577471824688015,0
-44.343536129599244,-2.656611549416442,0
-44.324670591198434,-2.63622966525804,0
-44.326813439079245,-2.6391991208483265,0
-44.33028385280838,-2.6380672183814418,0
-44.33028580697619,-2.6343982112603817,0
-44.32681663387015,-2.633262551094718,0
-43.4691924472937,-3.1200373348434915,0
-43.471332882968035,-3.1230078741477145,0
-43.47480479187504,-3.1218794922417903,0
-43.47481007110697,-3.11821157022025,0
-43.47134146384292,-3.1170730709299286,0
-44.29050553757921,-3.116573855086673,0
-44.292555691103416,-3.1194144300048574,0
-44.2958767250652,-3.1183321936979835,0
-44.29587904981008,-3.1148227636631143,0
-44.29255948820885,-3.113736061080009,0
-44.062280031870685,-2.918290462720671,0
-44.06432924296693,-2.921131214506462,0
-44.067649657156096,-2.9200495723946163,0
-44.067652541591784,-2.9165403299320487,0
-44.064333943389244,-2.9154531517164237,0
-43.712867037769,-2.5668233525172734,0
-43.71491491708903,-2.569664139204887,0
-43.71823415396139,-2.5685831994560764,0
-43.7182376434632,-2.5650743517441805,0
-43.714920592489456,-2.563986719167989,0
-44.326844814994814,-3.073717770372602,0
-44.328801832835715,-3.0764291659941416,0
-44.331971762285754,-3.0753959761976692,0
-44.33197383856127,-3.072046037720047,0
-44.32880522430035,-3.0710088587245976,0
-44.24926828772773,-2.8136752541030066,0
-44.251224782715866,-2.816386642446827,0
-44.2543939369783,-2.8153535087290606,0
-44.25439605873897,-2.8120036107426265,0
-44.25122824505817,-2.8109664015088978,0
-44.22171187632422,-2.8532797034669004,0
-44.22366833619506,-2.855991137439397,0
-44.22683761191361,-2.854958116131656,0
-44.226839843350916,-2.851608241873894,0
-44.2236719764107,-2.850570935185707,0
-44.16138488754586,-2.664353858633352,0
-44.16334099770343,-2.6670652689395613,0
-44.16650972997441,-2.666032274166626,0
-44.16651197648365,-2.662682438891248,0
-44.163344660332214,-2.6616451303947146,0
-44.152818046630415,-2.5617648145527916,0
-44.15477404610911,-2.5644761848629343,0
-44.1579424938502,-2.5634431290157282,0
-44.15794467600401,-2.5600932956086657,0
-44.15477760353819,-2.5590560494306307,0
-44.10077805861242,-2.873815903768862,0
-44.102734193753236,-2.87652747051927,0
-44.105903542025914,-2.875494834684507,0
-44.10590614211692,-2.8721450649141684,0
-44.102738430673895,-2.8711074386034054,0
-44.04492316142065,-2.5074132750310456,0
-44.0468788363702,-2.510124701502539,0
-44.050047128308094,-2.5090918940069793,0
-44.05004953849621,-2.505742156844555,0
-44.046882762196674,-2.504704722932795,0
-44.04404848700611,-2.9329292613884315,0
-44.04600451196636,-2.9356409132332812,0
-44.04917404313161,-2.934608508029662,0
-44.049176865587825,-2.9312587953965306,0
-44.046009109296904,-2.9302209743651653,0
-43.78847207127467,-2.6461326771662934,0
-43.79042712502081,-2.6488443533512633,0
-43.79359574598003,-2.6478124232288507,0
-43.79359897797137,-2.6444629768287413,0
-43.7904323819903,-2.6434248479451186,0
-43.21674184042401,-3.1825746651768947,0
-43.21869527831936,-3.1852870846253865,0
-43.22186534649871,-3.184257830028871,0
-43.22187108072576,-3.1809092906609084,0
-43.21870458955745,-3.1798690528499898,0
-43.067433845289486,-3.072174134305178,0
-43.06938669686947,-3.074886486002369,0
-43.07255624657219,-3.07385757217425,0
-43.072562246703505,-3.0705093095583367,0
-43.06939643718641,-3.0694689035893283,0
-43.067223413442534,-2.883378572419126,0
-43.06917623078241,-2.88609071483225,0
-43.07234512585038,-2.885061445384708,0
-43.072350757234894,-2.8817131717008717,0
-43.06918537248559,-2.8806731145099977,0
-42.93172373889032,-2.9227395554795796,0
-42.93367607343743,-2.925451753763508,0
-42.93684496356511,-2.924423029020782,0
-42.93685107352887,-2.921075035073585,0
-42.93368598989845,-2.92003460748936,0
-44.32469594882208,-3.0563472713521906,0
-44.32665293841238,-3.059058663578136,0
-44.32982281369655,-3.058025469021807,0
-44.32982488488027,-3.054675530927359,0
-44.326656321456674,-3.0536383569511143,0
-43.89806083149983,-2.6044454551588943,0
-43.900016172442356,-2.607157037017421,0
-43.90318470555827,-2.6061247399787453,0
-43.903187597087864,-2.602775161948005,0
-43.900020878102616,-2.601737317474716,0
-43.88328782348963,-2.8247780259775985,0
-43.88524327555332,-2.8274897549143017,0
-43.888412456528506,-2.826457741838369,0
-43.88841563538076,-2.8231081927644093,0
-43.88524844840953,-2.822070082382066,0
-42.77688117282394,-2.9224421526822777,0
-42.778832936246516,-2.925154345803091,0
-42.782001645165366,-2.9241261650804806,0
-42.782008213319365,-2.9207785111969526,0
-42.77884359405954,-2.919737751390284,0
-44.509348545794936,-3.3539033990751035,0
-44.51121327343342,-3.3564855084807297,0
-44.51423304845803,-3.3555010990747043,0
-44.51423461605431,-3.352310596598918,0
-44.511215841527104,-3.3513231716852125,0
-44.12820307678069,-2.447767482991476,0
-44.130065788478475,-2.4503497073561693,0
-44.133083065767636,-2.4493658166670333,0
-44.133085110449656,-2.446175514391929,0
-44.13006911991896,-2.4451876981286658,0
-44.058134121156215,-3.032807378115411,0
-44.05999713674477,-3.035389939572377,0
-44.06301603790287,-3.0344067429482746,0
-44.06301877741963,-3.031216533591055,0
-44.060001597987664,-3.0302280813621243,0
-43.65857660408624,-2.6242911725733347,0
-43.66043818676845,-2.626873770503277,0
-43.66345580880346,-2.6258913209331927,0
-43.663459191598974,-2.6227015326011682,0
-43.66044368497615,-2.6217125973374644,0
-43.48007993989761,-3.331136463930446,0
-43.481941358091696,-3.3337197072870044,0
-43.484961131161704,-3.3327387697102377,0
-43.484966001431204,-3.329549270957696,0
-43.48194926976729,-3.328559004382227,0
-43.276388501192415,-3.099662331640336,0
-43.2782490914265,-3.1022454850649073,0
-43.28126796196252,-3.1012649027425363,0
-43.28127310304747,-3.0980757112734736,0
-43.27825743908511,-3.0970852812959047,0
-43.26854747695144,-3.2700177203148186,0
-43.27040811598395,-3.2726010366402942,0
-43.27342756587869,-3.2716207556788937,0
-43.27343301487332,-3.268431587962774,0
-43.27041696346408,-3.267440871381634,0
-44.26268055623751,-2.498327481548383,0
-44.26445047518528,-2.5007805156554026,0
-44.26731700844931,-2.4998455327321873,0
-44.267318683571574,-2.4968146484406137,0
-44.26445320684994,-2.495876448178651,0
-44.08190732085632,-2.4808447072540996,0
-44.08367681140463,-2.483297865926926,0
-44.086543299674034,-2.4823633085735866,0
-44.086545374599424,-2.4793325614277566,0
-44.083680189811275,-2.478394021914434,0
-44.037389465767646,-2.8270876026398497,0
-44.03915909680488,-2.8295409568304724,0
-44.042026472796806,-2.8286068049854363,0
-44.04202895325477,-2.8255761134814454,0
-44.03916313433274,-2.824637203234055,0
-43.79364249002083,-2.6005503736224824,0
-43.795411338541065,-2.603003763968899,0
-43.798278066945976,-2.6020700509592203,0
-43.79828093003495,-2.5990395922546403,0
-43.7954159932368,-2.598100389148545,0
-43.35397660545148,-2.523543859705635,0
-43.35574425203357,-2.5259973332202663,0
-43.35861054811902,-2.5250646927053944,0
-43.3586143442874,-2.52203481041137,0
-43.35575041581002,-2.521094894837135,0
-43.17503578128023,-3.110342622068573,0
-43.17680301421164,-3.1127966629614487,0
-43.179670906204585,-3.111865454825909,0
-43.17967609738436,-3.1088358906024682,0
-43.17681144016302,-3.1078947407744244,0
-42.74415817383626,-2.964141601340196,0
-42.74592394036354,-2.966595535981954,0
-42.74879096185715,-2.9656654657383896,0
-42.74879708030693,-2.9626367076527833,0
-42.74593386539361,-2.9616949218581015,0
-44.0517875195616,-2.529671196311428,0
-44.05346384153705,-2.53199528174801,0
-44.056179571410816,-2.531110020771629,0
-44.0561816428818,-2.5282388136434992,0
-44.05346721256443,-2.5273495783337423,0
-44.257418469816,-2.7284639749943667,0
-44.25900224594433,-2.7306588735116852,0
-44.26156754918671,-2.729822458389447,0
-44.261569199611756,-2.727110628153485,0
-44.259004934981206,-2.7262710451200056,0
-43.957361339570134,-2.6793939048574433,0
-43.95894441141427,-2.6815889976498073,0
-43.96150959668503,-2.680753254169886,0
-43.96151187754789,-2.678041642982386,0
-43.958948120179386,-2.6772015257560313,0
-43.86166398733846,-2.9929993574358242,0
-43.863153907530005,-2.995065529942984,0
-43.86556891946657,-2.9942794302177917,0
-43.86557154004164,-2.9917274209747844,0
-43.86315816577506,-2.9909362991888013,0
-43.38548808755119,-3.230060719375758,0
-43.38679080694226,-3.2318689714501723,0
-43.3889043681703,-3.2311824454838773,0
-43.38890788495227,-3.228949895239602,0
-43.38679651213559,-3.228256636817849,0
-44.32974332223534,-2.7366484994688194,0
-44.33207264497952,-2.739876205385576,0
-44.335845167677505,-2.738645937982283,0
-44.33584735370152,-2.734657888639244,0
-44.332076222374155,-2.7334234159296367,0
-44.4845221982322,-3.318608686180329,0
-44.48675972215595,-3.321707252879726,0
-44.490383335114046,-3.3205260350289114,0
-44.49038528650182,-3.316697442921156,0
-44.486762924688705,-3.3155124677488197,0
-44.2606501704433,-2.951548619441313,0
-44.26288637444199,-2.954647397762584,0
-44.2665087378539,-2.9534667484106474,0
-44.26651123916686,-2.9496382920926756,0
-44.26289046175164,-2.9484528354218718,0
-44.23111419177344,-2.7137923708432705,0
-44.233350013633,-2.7168910752045914,0
-44.23697157870441,-2.7157103245904555,0
-44.23697397114599,-2.7118818783848546,0
-44.23335392154135,-2.710696529630396,0
-43.22989389597398,-3.1457031449695263,0
-43.23212643365159,-3.148803004447024,0
-43.23574923115234,-3.1476265843734548,0
-43.23575565666139,-3.1437996500058114,0
-43.232136873027464,-3.1426109188474127,0
-43.11638745129241,-2.9274064328119778,0
-43.11861944835243,-2.9305060709799156,0
-43.12224126901704,-2.9293296632566364,0
-43.12224763293858,-2.92550295571143,0
-43.118629785092295,-2.9243143539410337,0
-44.32522660455909,-2.605833746043598,0
-44.32736942070399,-2.6088031889794943,0
-44.33083974346727,-2.607671262641756,0
-44.330841673463354,-2.6040022533179945,0
-44.32737257600381,-2.6028666156546327,0
-44.3191513472577,-2.851713446426956,0
-44.321294431729434,-2.854682993845199,0
-44.32476551902269,-2.8535512669609795,0
-44.32476765065789,-2.8498822772499057,0
-44.32129791636671,-2.848746452332642,0
-43.99838723331056,-2.983906807010238,0
-44.00052944846835,-2.986876789740138,0
-44.00400101613888,-2.9857462722349135,0
-44.00400431026924,-2.982077591843482,0
-44.000534815706686,-2.980940752770339,0
-43.175241467663824,-2.641580347300702,0
-43.177380644280255,-2.644550491965296,0
-43.180850595049606,-2.64342232269463,0
-43.18085592585109,-2.6397549219980156,0
-43.17738930258881,-2.6386165359693443,0
-43.08636024877898,-2.8942615080857395,0
-43.0884991239518,-2.8972319604603944,0
-43.09196988085322,-2.8961046155142283,0
-43.09197600809739,-2.892437416566196,0
-43.08850907408326,-2.891298332025784,0
-44.318706732186996,-2.9184759307559602,0
-44.3207567183223,-2.9213163930917307,0
-44.324077097107576,-2.920233920761915,0
-44.32407918635212,-2.916724457048491,0
-44.3207601321088,-2.9156379693465144,0
-44.25940226573749,-2.793598891238961,0
-44.26145193429314,-2.796439373708056,0
-44.26477193800666,-2.7953569957737683,0
-44.2647741137834,-2.7918475692986613,0
-44.261455486658704,-2.790761010900373,0
-44.08236288386244,-2.7804471839057285,0
-44.08441202193042,-2.783287842438408,0
-44.08773199885732,-2.782206004083407,0
-44.087734687494574,-2.7786967333218953,0
-44.0844164039654,-2.7776097336264876,0
-43.54316456475868,-2.7967243235607526,0
-43.54521201745921,-2.7995653809118983,0
-43.54853189177071,-2.798485304957917,0
-43.54853619857479,-2.7949767196055255,0
-43.5452190179048,-2.7938883873438867,0
-43.41879434799052,-2.5713753480653203,0
-43.420841313462816,-2.574216246202943,0
-43.42416038482647,-2.5731362220431224,0
-43.4241646838676,-2.569627826008034,0
-43.420848298762465,-2.5685395603896204,0
-43.40979374471501,-3.221960038436306,0
-43.41184096148483,-3.2248015555662657,0
-43.41516226243101,-3.223722619646771,0
-43.41516768202109,-3.220214279246579,0
-43.41184976731947,-3.219124959885498,0
-43.34054460026022,-2.585383063490351,0
-43.342591315257565,-2.5882239916394885,0
-43.34591036807943,-2.587144238119995,0
-43.34591490548078,-2.5836359786518033,0
-43.342598686387774,-2.5825475276993295,0
-43.325403221208134,-3.3281716517323225,0
-43.327450180265274,-3.3310133253154293,0
-43.330771839419526,-3.329934894028363,0
-43.330777736550196,-3.326426708613579,0
-43.32745975998871,-3.3253369813826206,0
-43.30469579663551,-3.118156143122677,0
-43.306742560381124,-3.120997617888444,0
-43.310063408269826,-3.1199189033733807,0
-43.31006900114056,-3.116410740846063,0
-43.30675164539228,-3.1153213112237905,0
-43.29968388222485,-2.868016498275712,0
-43.301730528199016,-2.8708577214306867,0
