2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,2018-02-02,2018-02-18,2018-03-06,2018-03-22,desvio,lat,long
0.4231,0.4942,0.4668,0.1784,0.1784,0.1434,0.5991,0.3174,0.1172,0.4076,0.16962108228506134,-2.55701559321598,-43.674430475744884
0.4042,0.3868,0.1744,0.4391,0.4149,0.4826,0.4621,0.5159,0.4911,0.4872,0.09785544951611025,-2.2611997364516485,-43.61753257890057
0.423,0.4036,0.3864,0.1926,0.4447,0.3742,0.3175,0.4575,0.5736,0.368,0.09850659819975964,-2.6715264175443423,-43.247493702102524
0.3721,0.3537,0.3677,0.1557,0.4026,0.556,0.361,0.3957,0.5138,0.5853,0.12311339127451211,-3.4755231840380474,-43.90446782608469
0.2637,0.3044,0.1523,0.2382,0.1226,0.0734,0.2778,0.1286,0.0108,0.3565,0.1113729974255679,-2.6699063026047205,-44.36904689799804
0.3126,0.1742,0.3886,0.2967,0.2602,0.2234,0.3525,0.3642,0.1907,0.3439,0.0754125984169754,-2.4390445653889925,-44.070738787927596
0.2513,0.4523,0.4399,0.2541,0.1636,0.5192,0.3254,0.2735,0.4213,0.4041,0.1131984987140338,-2.5978281318503016,-43.78460618978127
0.4529,0.4663,0.5022,0.3265,0.3973,0.6171,0.3824,0.7123,0.5388,0.2535,0.13605169809875786,-2.7816709181194303,-43.24908791761474
0.3099,0.3293,0.3308,0.1814,0.1521,0.2515,0.5924,0.3681,0.5154,0.5888,0.15696175082555056,-2.8829444801302735,-43.13183958155236
0.3282,0.334,0.3077,0.2407,0.2979,0.4803,0.3145,0.4787,0.4235,0.4696,0.08732052641466,-2.9401132161911154,-44.20694140175128
0.2875,0.2634,0.3997,0.5214,0.5693,0.5019,0.5067,0.5002,0.6039,0.4572,0.11255388635375206,-3.413615425777038,-44.51728553824624
0.3118,0.1897,0.2269,0.1267,0.1267,0.5459,0.4078,0.2835,0.2314,0.5685,0.15875806506197482,-2.6003688979724204,-44.25965406019083
0.0882,0.4312,0.378,0.0541,0.2529,0.135,0.4732,0.3293,0.0388,0.3929,0.1658639951553347,-2.7647144571030955,-44.09168587120404
0.3574,0.425,0.3472,0.1455,0.3286,0.6447,0.664,0.3859,0.4112,0.642,0.16706716048078127,-2.6337810393231424,-43.93041563546699
0.4912,0.4828,0.363,0.4079,0.442,0.5692,0.4634,0.4802,0.8251,0.5996,0.1297739761619751,-3.176444312935522,-43.451565482852075
0.3481,0.4437,0.445,0.3291,0.3704,0.2642,0.249,0.3164,0.6742,0.4668,0.12451862377438432,-2.595239902083456,-43.410266949296506
0.4393,0.4444,0.3705,0.4693,0.592,0.4275,0.4376,0.6855,0.6364,0.3729,0.11041321579513125,-3.5317392434161143,-43.09516077288117
0.3302,0.4259,0.3329,0.2988,0.4202,0.4593,0.2884,0.5729,0.5392,0.6098,0.11654598710857063,-3.2761232172082027,-42.78909483695404
0.4605,0.3578,0.3506,0.0992,0.3912,0.5822,0.4767,0.4962,0.4405,0.5812,0.1397112375182787,-3.055278736720977,-44.35223310853259
0.3775,0.2949,0.4051,0.3607,0.5264,0.4654,0.4705,0.2919,0.4287,0.3232,0.07919344880312595,-2.932953003763193,-44.07211984966303
0.3041,0.4322,0.3332,0.3639,0.3606,0.4584,0.4213,0.4412,0.2053,0.1697,0.09890462802338647,-2.3670417551810563,-43.63874056859109
0.4882,0.2045,0.4217,0.2608,0.5281,0.3044,0.5673,0.6978,0.6202,0.3767,0.1616028193510937,-2.7776825298475405,-44.01934796586008
0.2388,0.2367,0.2954,0.4833,0.4129,0.592,0.3744,0.3743,0.3056,0.3098,0.11141923632040485,-3.5498858565245865,-44.5735338180866
0.407,0.3045,0.4126,0.5024,0.5024,0.5106,0.4687,0.5361,0.2255,0.4506,0.09917424844966337,-3.3338126614834422,-44.495316128214476
0.1666,0.2426,0.4397,0.1302,0.3006,0.0982,0.3415,0.4526,0.2211,0.2371,0.12095797066198932,-2.582692262409584,-43.84856724695835
0.3761,0.4609,0.4638,0.1019,0.3751,0.2805,0.1536,0.4417,0.5064,0.5504,0.1491160934752964,-2.5646680500165244,-43.72824799006764
0.4447,0.5148,0.5162,0.3764,0.4876,0.5235,0.5561,0.5661,0.5481,0.4961,0.057038158767228425,-2.6985128360916795,-43.55002894622674
0.3523,0.4603,0.4447,0.1592,0.5297,0.4398,0.4825,0.5629,0.4744,0.4539,0.11212347410085205,-2.555760599375977,-43.519978197299004
0.4693,0.5245,0.5352,0.4926,0.2636,0.6045,0.2928,0.4681,0.5633,0.6483,0.12368961871465924,-2.7580751781555017,-43.447965561928136
0.3852,0.3211,0.3271,0.165,0.3137,0.2998,0.3768,0.1937,0.508,0.496,0.11095485768745975,-3.114738613493431,-43.20727696074812
0.3675,0.4085,0.3339,0.4283,0.3278,0.3669,0.5028,0.4156,0.4089,0.4304,0.05208196958214577,-2.776693024332511,-42.863606650112345
0.2783,0.2978,0.2723,0.1002,0.2077,0.4294,0.4674,0.5227,0.7856,0.509,0.1965744145214337,-2.929351207802105,-44.35149722489952
0.3274,0.3629,0.3691,0.169,0.4596,0.5135,0.5667,0.4555,0.6785,0.6262,0.1524155737157824,-2.9222357782768333,-44.25648555479466
0.3836,0.3023,0.2691,0.22,0.2913,0.5114,0.3591,0.5632,0.3651,0.5227,0.11721403783961488,-3.447862483422565,-43.920161893183604
0.4386,0.4092,0.3291,0.1174,0.2896,0.5281,0.5907,0.402,0.5838,0.374,0.14356579792322866,-3.271550301923739,-43.549412401741726
0.413,0.4897,0.4695,0.374,0.3059,0.5468,0.4399,0.1789,0.2459,0.5764,0.12880104381909677,-2.5729936024255773,-43.41110393247189
0.3776,0.4278,0.3595,0.1553,0.2878,0.4844,0.6827,0.57,0.4405,0.6569,0.16308881867797614,-3.1226354774734135,-43.071524951142685
0.4711,0.4932,0.3974,0.1587,0.5057,0.406,0.4022,0.4439,0.649,0.5299,0.1260931793908334,-2.984575397332363,-43.61592828870885
0.2746,0.2651,0.2843,0.2272,0.3592,0.6271,0.5241,0.7597,0.6009,0.5245,0.18592125603180623,-3.380510205144218,-44.528644497609314
0.3913,0.3217,0.3959,0.375,0.375,0.4652,0.4847,0.745,0.3357,0.2976,0.12868701436689978,-3.1896329216994763,-44.02708217274828
0.3232,0.309,0.3236,0.2927,0.4012,0.4511,0.2625,0.0969,0.6006,0.6367,0.16056657497748406,-2.726705548722961,-43.529354273739465
0.436,0.4701,0.4102,0.4253,0.4253,0.4615,0.7111,0.6948,0.7571,0.8319,0.1651983524938026,-3.0596382272053813,-43.0356165903693
0.4768,0.4815,0.5284,0.2766,0.5162,0.671,0.6452,0.473,0.2157,0.5857,0.14506460974338298,-2.9928061748814816,-43.2965271692287
0.5065,0.5807,0.5447,0.508,0.499,0.6002,0.523,0.766,0.5953,0.5795,0.0788376454070854,-2.9852041729199126,-44.26548678844102
0.5207,0.5393,0.5185,0.3323,0.1987,0.3473,0.6901,0.2112,0.6265,0.6524,0.17954636046312816,-2.9481598719893167,-43.198916826919834
0.3444,0.3522,0.3457,0.3456,0.3456,0.6357,0.4086,0.5955,0.4017,0.5506,0.1155536546852202,-3.0386512073107568,-43.13130879651132
0.4232,0.5281,0.4059,0.7383,0.7383,0.4882,0.3187,0.7274,0.4389,0.5559,0.15184952676178406,-3.173737413698662,-42.85096953440029
0.4062,0.4258,0.3184,0.3353,0.3279,0.2765,0.5534,0.5518,0.5882,0.2897,0.11814477747426858,-2.6112384493799805,-44.28353022329009
0.4437,0.4072,0.2353,0.2174,0.4142,0.6917,0.6612,0.6217,0.2707,0.4857,0.1728898416140559,-2.9454144833787947,-43.178954440691854
0.407,0.426,0.4411,0.1231,0.2111,0.4608,0.3991,0.3049,0.5228,0.5886,0.14016984340435001,-2.7959772009706727,-43.03351321487749
0.4425,0.4894,0.0735,0.3902,0.3235,0.3476,0.4998,0.5988,0.0913,0.5651,0.18072416090089707,-2.5161884118861817,-44.177942120071314
0.4034,0.4353,0.3541,0.5033,0.3052,0.5509,0.3692,0.541,0.5139,0.5902,0.09642490745537574,-3.2501440122460434,-43.38977508607064
0.4453,0.407,0.4419,0.124,0.3377,0.2358,0.5435,0.6,0.6046,0.6699,0.17300919725070496,-2.8901344558827966,-42.900895058333894
0.4088,0.3698,0.4499,0.3102,0.1883,0.5037,0.4425,0.4131,0.3238,0.5536,0.10454111418746004,-3.2493455427493734,-44.038365306979856
0.251,0.4838,0.3481,0.5361,0.5361,0.3918,0.6352,0.5904,0.2721,0.5876,0.13831782884999957,-2.4445202352574844,-44.14264030276033
0.4226,0.4299,0.4689,0.5433,0.5433,0.4506,0.4988,0.6657,0.3522,0.4276,0.08738281613426953,-3.214232440528128,-44.23279368512992
0.4817,0.2627,0.4085,0.2201,0.3575,0.3096,0.4732,0.1786,0.4864,0.2548,0.11485618495415134,-2.8764866787793943,-44.04800954225369
0.4775,0.4392,0.5348,0.3288,0.3288,0.309,0.3253,0.5195,0.2796,0.3376,0.09483697649709796,-2.5702282067235678,-43.36983326250173
0.3988,0.4013,0.455,0.1294,0.1312,0.4098,0.3104,0.337,0.5266,0.3281,0.1286822633034129,-2.5031012935838635,-43.500210048085926
0.4536,0.2555,0.5596,0.3601,0.5614,0.555,0.2999,0.3786,0.239,0.5682,0.1334379044100039,-2.9025506667753778,-44.062293042054826
0.2578,0.1971,0.3381,0.1327,0.2945,0.2678,0.4641,0.6543,0.5077,0.5654,0.1708602304029037,-3.1467262457982277,-43.995671128624636
0.3383,0.3755,0.5035,0.1303,0.181,0.1499,0.383,0.3013,0.4724,0.447,0.13512391679080682,-2.6547889443944666,-43.76134590878541
0.4464,0.4932,0.3733,0.379,0.379,0.4683,0.1678,0.4832,0.4391,0.5192,0.10081351595892289,-3.0899246365649784,-42.98577763137428
0.3462,0.3128,0.3344,0.2213,0.2675,0.6041,0.3862,0.3563,0.4109,0.4631,0.10714276871954023,-3.262070102314813,-44.335903772666065
0.4206,0.4698,0.4045,0.6668,0.6668,0.5242,0.8056,0.7169,0.6706,0.6072,0.1344862818282965,-3.0147649895447444,-42.832270223716385
0.311,0.4474,0.489,0.3911,0.2855,0.4833,0.4465,0.7021,0.5026,0.3501,0.11924072011411761,-3.1784969706295816,-44.36079768537688
0.3374,0.3849,0.4161,0.0746,0.4218,0.3846,0.4585,0.2923,0.4619,0.3774,0.11309702078795494,-2.5455776199818843,-44.313115161529815
0.3122,0.3561,0.2878,0.4009,0.4449,0.5926,0.4871,0.4571,0.5337,0.4586,0.09576408512589675,-3.0433128827179816,-44.312825772190116
0.3175,0.4468,0.3588,0.2211,0.2047,0.4712,0.1737,0.2974,0.4752,0.3201,0.1099393494412058,-2.669542997750149,-43.86562252465593
0.3669,0.4215,0.397,0.1861,0.4394,0.3498,0.4262,0.5746,0.6141,0.4699,0.11891260329427752,-2.6220950995426597,-43.6352405825176
0.5734,0.5354,0.4492,0.5794,0.5794,0.5616,0.6591,0.3198,0.5954,0.4459,0.09804832368673001,-3.17612604550776,-43.25291767022628
0.2969,0.3902,0.4908,0.6817,0.2903,0.5006,0.3446,0.3589,0.64,0.4295,0.13571744545193884,-3.3364005879246434,-44.291703266382044
0.323,0.2936,0.2163,0.4443,0.3407,0.3683,0.4312,0.4574,0.41,0.4964,0.08586380430011756,-2.62800069663586,-44.17989445380768
0.4931,0.5039,0.3942,0.4747,0.4747,0.606,0.4293,0.4565,0.255,0.2236,0.1152838236701056,-3.0993039482926563,-43.06967847383154
0.3004,0.3535,0.3549,0.3161,0.2527,0.366,0.2473,0.4689,0.4684,0.5418,0.09773502727044973,-3.467583747293792,-43.027940570570486
0.497,0.4924,0.4356,0.3748,0.4749,0.6609,0.5343,0.4416,0.6505,0.576,0.09280617795527767,-2.901437601677109,-44.0297699623151
0.463,0.4965,0.5043,0.2659,0.2497,0.4767,0.5874,0.5084,0.6883,0.9267,0.19489286772195868,-2.9996373001192342,-43.988655540951825
0.4241,0.4681,0.4171,0.2743,0.7154,0.6451,0.5291,0.5694,0.6496,0.4535,0.13338549854546491,-2.689628410853018,-43.87073108890328
0.3735,0.4193,0.4465,0.4234,0.0655,0.5029,0.6504,0.4883,0.3131,0.2966,0.1545464349493561,-2.5542920747466638,-43.66472061872756
0.3259,0.3708,0.3172,0.2728,0.2202,0.4699,0.3986,0.5717,0.3374,0.5798,0.12040735534933994,-3.2208370842642338,-43.38590752120361
0.3203,0.4029,0.3295,0.1922,0.2822,0.3685,0.4702,0.4804,0.3365,0.321,0.08590353827921693,-3.348027133062204,-43.201603829520415
0.3605,0.3583,0.3714,0.209,0.2585,0.176,0.2577,0.5087,0.3902,0.5202,0.11674016018491667,-2.6082591154496773,-43.40741799247734
0.4599,0.4793,0.3685,0.3439,0.6304,0.4471,0.6684,0.6841,0.471,0.4112,0.12217714643545703,-3.2056613079339837,-43.08270597354338
0.3573,0.334,0.3655,0.2851,0.4028,0.4039,0.5373,0.5468,0.3655,0.4284,0.08361431562703707,-2.8273565287754128,-42.69385741695485
0.2569,0.1656,0.3526,0.1264,0.3671,0.3693,0.1158,0.2452,0.5589,0.384,0.13856757517142632,-2.604217723085055,-44.348570454253355
0.3401,0.3905,0.4641,0.3964,0.3964,0.6474,0.4617,0.4551,0.3793,0.4508,0.0845213030345999,-2.592153530536537,-44.14348824098414
0.4645,0.4288,0.3795,0.0857,0.5067,0.439,0.4631,0.3338,0.5379,0.4879,0.1293560242122492,-2.743690137115681,-43.66735099485983
0.4625,0.5074,0.4135,0.4311,0.3833,0.478,0.6192,0.5931,0.3504,0.6034,0.0950098059266633,-2.869117741101696,-43.31047506224333
0.2596,0.367,0.4089,0.455,0.455,0.2988,0.0837,0.1478,0.1785,0.4452,0.13777501990967417,-2.560289794768651,-43.69196401599165
0.2345,0.2427,0.2565,0.0696,0.3101,0.3822,0.22,0.4047,0.4065,0.3736,0.10673856118781275,-3.5276371958623383,-43.91547978866605
0.3366,0.4109,0.2521,0.2945,0.1174,0.2421,0.4238,0.3967,0.6568,0.2637,0.14544511908849558,-2.6383874844640567,-44.300651250975115
0.428,0.4606,0.4767,0.3514,0.4733,0.5373,0.5045,0.4633,0.3066,0.5236,0.07322646834763141,-2.961858423369665,-44.25618936569352
0.2518,0.3649,0.2184,0.4249,0.3849,0.4791,0.5655,0.5944,0.3708,0.5124,0.12434468625558552,-3.3685314524785204,-43.45073060306606
0.3997,0.3906,0.406,0.1491,0.0581,0.3044,0.201,0.2241,0.3995,0.5884,0.1555867635758261,-2.832529930542602,-43.53583435255209
0.4115,0.4715,0.3728,0.4724,0.422,0.4356,0.5657,0.7666,0.6318,0.342,0.13011797595515642,-3.5627821700822366,-43.15354708731389
0.3919,0.387,0.3397,0.432,0.3427,0.4793,0.4516,0.7031,0.3745,0.6408,0.12391397733015341,-2.840362339546445,-42.68816770409017
0.406,0.3822,0.3754,0.3863,0.4884,0.2282,0.4848,0.7114,0.544,0.3677,0.1292707082056875,-2.9906831781415795,-44.346062562334986
0.3899,0.4206,0.454,0.2426,0.3604,0.5599,0.5929,0.5379,0.5227,0.5701,0.11214540164942614,-2.8333861713273865,-43.0195573396301
0.4788,0.5556,0.3987,0.1734,0.2911,0.5358,0.3181,0.3676,0.5824,0.6034,0.14343918145952236,-2.9009371645343767,-43.561923730840256
0.4666,0.5258,0.3746,0.3099,0.4985,0.6162,0.4728,0.4926,0.4796,0.5523,0.08604829974432318,-3.0487745273784332,-43.34906382257963
0.4033,0.3617,0.3642,0.2092,0.4316,0.5168,0.5986,0.5089,0.528,0.485,0.11161725324618153,-3.3731122999408503,-44.059848306474855
0.5045,0.3101,0.4856,0.3476,0.4468,0.566,0.4284,0.6719,0.5941,0.4628,0.10969490821769663,-3.0643122137391603,-44.087261370814794
0.4145,0.425,0.5071,0.3827,0.4361,0.5755,0.5758,0.2887,0.3981,0.2892,0.1009480950235758,-3.0491696177811587,-44.15368192698637
0.4893,0.4596,0.3744,0.4589,0.4589,0.4901,0.2804,0.683,0.5898,0.6575,0.12258526692334061,-3.154768906837897,-43.139875830015065
0.4621,0.5052,0.4079,0.2397,0.4592,0.3249,0.4154,0.3448,0.3844,0.322,0.08002209694828048,-2.9323776622007003,-44.03379216765494
0.4404,0.4333,0.4335,0.1396,0.4467,0.472,0.2577,0.6563,0.6678,0.6267,0.1683704447540205,-2.687615942929065,-43.51375259127414
0.3679,0.4185,0.4362,0.3945,0.3945,0.5862,0.5859,0.5951,0.4459,0.5356,0.08989217058973119,-3.0262472370701112,-42.878111243476695
0.4346,0.4419,0.4045,0.7603,0.2949,0.5582,0.4935,0.4325,0.4635,0.5884,0.12565249301147988,-2.8321675847049246,-44.30985088629168
0.4523,0.4285,0.3373,0.1502,0.3255,0.321,0.4084,0.4317,0.2312,0.5021,0.1078607620963249,-2.750113469964031,-43.590441259189994
0.3187,0.2788,0.3065,0.1576,0.2112,0.6139,0.4747,0.6158,0.4978,0.6148,0.17551353097569303,-3.037888305887844,-44.31795844557599
0.4415,0.5314,0.5321,0.1337,0.3334,0.3662,0.4065,0.7322,0.4965,0.5959,0.1628219286350719,-2.8418877876598816,-44.231166286752156
0.4406,0.495,0.1989,0.3902,0.5658,0.5413,0.5536,0.6256,0.4189,0.5962,0.12638643958554696,-2.94019527940467,-42.98429950111081
0.2093,0.1875,0.1839,0.3293,0.2574,0.4047,0.4342,0.5077,0.109,0.4155,0.13284044104781412,-3.3907289733713437,-44.36417340905325
0.2752,0.2485,0.3411,0.4913,0.3874,0.5425,0.4196,0.5336,0.3955,0.4821,0.10242978950372678,-3.5559004702023365,-43.95150153902832
-0.3,0.4793,0.4594,0.341,0.341,-0.3,0.4535,0.0575,0.4492,0.4654,0.3130933089529559,-2.3090157476456947,-43.68128148295902
0.317,0.5,0.3717,0.3789,0.4789,0.2547,0.553,0.0967,0.4964,0.7905,0.18767602581754192,-2.835668626895508,-43.08605289441538
0.3229,0.3825,0.3018,0.3333,0.3202,0.4533,0.5049,0.4404,0.4077,0.4623,0.07120285652821647,-3.699757504565324,-43.021368137930985
0.3884,0.3522,0.3012,0.2327,0.2178,0.4804,0.6482,0.4304,0.5166,0.6166,0.14887191549188258,-3.434473034024984,-44.09111451365047
0.3903,0.4744,0.5339,0.5023,0.5023,0.4737,0.4488,0.4387,0.497,0.5047,0.04147318946553841,-2.6535233910483385,-44.19876811128994
0.5068,0.447,0.4393,0.1677,0.2941,0.4924,0.4818,0.1952,0.6605,0.3091,0.1540667997258909,-2.949259847318184,-44.101528005853815
0.2882,0.2305,0.2944,0.1046,0.2899,0.3046,0.364,0.4351,0.5164,0.3104,0.11089692361227459,-2.8732170765867524,-44.03249291413154
0.3075,0.3006,0.436,0.2474,0.3204,0.343,0.3012,0.2901,0.3258,0.3697,0.05095294234225667,-2.528073406329985,-43.50935373245734
0.337,0.4348,0.3805,0.1321,0.119,0.3271,0.1388,0.4817,0.3269,0.3927,0.13145548634001128,-2.5457542471700085,-43.32589418680648
0.283,0.2971,0.3882,0.1355,0.2364,0.2608,0.1635,0.474,0.2303,0.4292,0.11062302352283332,-2.854351701887043,-42.91161572905124
0.4671,0.4789,0.4837,0.4329,0.1971,0.39,0.4795,0.5521,0.3744,0.5467,0.103022362189532,-2.7255122004343004,-43.44382553521391
0.3214,0.4115,0.2557,0.6273,0.6273,0.4661,0.4823,0.5962,0.5545,0.5507,0.12777413231514775,-3.6019543226245467,-43.886088737465045
0.4571,0.5066,0.395,0.3627,0.4993,0.4907,0.7618,0.6386,0.6412,0.5847,0.12261223475294425,-3.764832837554841,-43.56066859217519
0.4861,0.5288,0.5075,0.568,0.568,0.5143,0.4487,0.1985,0.3923,0.6398,0.12157222818829416,-2.6356134247424765,-44.201208339240495
0.4267,0.4975,0.4975,0.3981,0.4481,0.5414,0.4967,0.5716,0.5063,0.5801,0.059292232955834,-2.431965145791482,-44.03728757645146
0.3944,0.4208,0.3709,0.4964,0.625,0.4778,0.5014,0.2623,0.2226,0.5313,0.12295458465990153,-3.2359867190325264,-43.35902644837515
0.4537,0.335,0.3759,0.2336,0.2336,0.2477,0.5631,0.5167,0.3115,0.4586,0.12038225413702434,-3.020837286518206,-43.18395724544423
0.4242,0.4864,0.3606,0.2693,0.399,0.5576,0.6185,0.4354,0.5936,0.6,0.1166941224836205,-3.3059494884453486,-43.33961218097922
0.4222,0.3437,0.3628,0.5359,0.4484,0.5568,0.4468,0.668,0.3081,0.5443,0.11212563390134202,-3.0976593252390923,-43.060371965624284
0.4704,0.5681,0.5288,0.1283,0.4065,0.5335,0.4937,0.6191,0.6687,0.335,0.15568213663316247,-3.1326701809162687,-44.05467170580344
0.4648,0.4508,0.4308,0.2292,0.2305,0.211,0.3159,0.3365,0.2059,0.3947,0.10375439428445107,-2.5473992323606303,-43.33910994553301
0.2839,0.2325,0.2758,0.1386,0.1357,0.2948,0.334,0.4492,0.5266,0.6529,0.16575671596918445,-3.1182347439501914,-44.34031577392066
0.1492,0.1935,0.2329,0.1075,0.2075,0.2096,0.38,0.4207,0.3915,0.3322,0.10987620508756409,-2.667148011327826,-44.28822096651805
0.3902,0.404,0.4188,0.3398,0.3624,0.4247,0.2028,0.2662,0.6625,0.5502,0.13094667447306768,-2.6622337963584,-44.23964729007882
0.3486,0.4237,0.2545,0.301,0.3125,0.4093,0.4983,0.114,0.3761,0.3725,0.1053844628016863,-2.6106452035996783,-44.200279690940256
0.4649,0.5435,0.4044,0.1406,0.3919,0.166,0.3973,0.4208,0.5782,0.6295,0.15983302711128122,-2.6707466202963253,-44.00108445464804
0.3728,0.4417,0.4382,0.0778,0.2839,0.558,0.4411,0.4238,0.618,0.33,0.14938840539568882,-2.592475264971388,-43.86407323510005
0.3731,0.3564,0.3781,0.1594,0.5911,0.2901,0.4147,0.5693,0.1995,0.6096,0.15714684604605408,-2.5565718575620444,-43.7734482978125
0.1343,0.1635,0.1755,0.3353,0.5132,0.5474,0.4291,0.4116,0.4929,0.5258,0.1611513105404014,-3.3174983071933366,-44.439156045426934
0.2803,0.2964,0.2609,0.1527,0.4214,0.2542,0.4159,0.4404,0.2242,0.3551,0.09507841500572041,-3.0799614184962736,-43.987365974891325
0.3997,0.4632,0.3431,0.5416,0.5416,0.5014,0.2879,0.7189,0.6942,0.631,0.14367022578731398,-3.5837399041807463,-43.65952623399613
0.4419,0.4707,0.5223,0.664,0.2162,0.6553,0.4878,0.5751,0.6079,0.6209,0.13394291860507013,-3.0382861450072367,-44.11859709271451
0.4084,0.4132,0.3486,0.2793,0.3443,0.5879,0.4927,0.2154,0.6854,0.4087,0.14011167331810723,-3.1896599358527404,-43.235216999009886
0.2709,0.2586,0.3362,0.1192,0.3897,0.5159,0.396,0.5453,0.5559,0.4373,0.1401905211568251,-2.655192285055387,-44.263669777765934
0.2967,0.35,0.3191,0.1935,0.1812,0.4981,0.4862,0.58,0.6676,0.4007,0.160285623185612,-3.1263884652398826,-44.35947956485306
0.4122,0.521,0.415,0.5264,0.4186,0.4771,0.6923,0.2174,0.3546,0.5974,0.13214038830812563,-3.1125906717401297,-43.220369129683036
0.3714,0.4316,0.3701,0.4148,0.4148,0.4739,0.5135,0.6767,0.5389,0.6566,0.10996747044265205,-2.965940178723804,-42.829398670674095
0.3596,0.4325,0.3181,0.1714,0.1135,0.2107,0.4537,0.0286,0.5341,0.5335,0.17792419765481904,-2.669348129606334,-44.33990055720642
0.4947,0.5283,0.4239,0.2302,0.1416,0.5277,0.2239,0.5267,0.1443,0.6943,0.19337770295460643,-2.8461379822346924,-43.569008380442334
0.3786,0.4013,0.3483,0.3106,0.351,0.4137,0.4854,0.5721,0.3905,0.2899,0.08332934923809526,-3.2486996299431614,-43.179245805347264
0.4007,0.3948,0.3601,0.1911,0.1911,0.3548,0.4882,0.607,0.6434,0.55,0.1563576583776226,-3.1475889430287944,-42.797870336672986
0.167,0.1726,0.3074,0.2861,0.3407,0.2956,0.322,0.1611,0.2497,0.3501,0.07346303756916732,-2.9960743542872086,-44.28748027076476
0.4283,0.477,0.498,0.5062,0.573,0.6304,0.6411,0.2805,0.6082,0.6329,0.11445963092335704,-2.7532450263128503,-43.489388466045064
0.2517,0.2644,0.2202,0.2263,0.3767,0.2121,0.4947,0.5932,0.4436,0.1817,0.1416169104779981,-3.341367016744329,-44.414838496989375
0.3235,0.3575,0.3043,0.2956,0.2956,0.2819,0.4522,0.6157,0.6268,0.5902,0.14428961655103406,-3.0460570854888225,-43.02552295218474
0.4148,0.4891,0.3863,0.45,0.1847,0.3251,0.3685,0.7474,0.3075,0.609,0.1594263759022745,-2.8651361465159177,-43.57316759369428
0.3519,0.2795,0.4143,0.235,0.235,0.3699,0.4339,0.5142,0.571,0.3308,0.11235797207536673,-3.23001311708515,-44.2878630971075
0.4068,0.4173,0.4319,0.2092,0.4749,0.555,0.4695,0.1009,0.5634,0.5722,0.15420121378683546,-2.9840860890893226,-44.21851755830912
0.4136,0.4136,0.4908,0.0871,0.4717,0.3194,0.1174,0.6304,0.5574,0.4659,0.1764198845557571,-2.7458109031620093,-43.623500517665455
0.5047,0.5568,0.4104,0.2568,0.4108,0.5496,0.6669,0.2505,0.376,0.7483,0.1635466009022097,-3.4950895370759145,-43.529638954057596
0.4862,0.5209,0.3997,0.4766,0.4766,0.5267,0.2195,0.4633,0.3008,0.5636,0.10760068618120736,-2.3836115768494484,-43.4043167916129
0.4569,0.4698,0.3919,0.2994,0.2469,0.5635,0.5494,0.4133,0.5646,0.2158,0.128688385472643,-3.047268213622667,-43.85904315729711
0.4853,0.5106,0.3484,0.191,0.4881,0.4445,0.2287,0.5273,0.3226,0.4204,0.11899589582091571,-3.4164994552490566,-44.02726634018375
0.4156,0.3676,0.4754,0.1462,0.2449,0.498,0.4655,0.6181,0.5756,0.3709,0.14353918396498336,-3.2232771370912414,-44.02097565892585
0.1062,0.1309,0.1604,0.0838,0.0595,0.0556,0.0781,0.3668,0.3068,0.1635,0.10583128291977022,-3.086233209647134,-44.37813204008111
0.5199,0.5908,0.473,0.2515,0.3297,0.3487,0.2279,0.5687,0.6012,0.517,0.14127654676791426,-2.9470313554310854,-44.03323972252519
0.4646,0.4946,0.4128,0.482,0.4679,0.5137,0.4263,0.7025,0.6034,0.4072,0.0919583843074923,-3.5314377689664718,-43.21610886340254
0.3313,0.3796,0.3141,0.1625,0.3139,0.3626,0.442,0.5675,0.5506,0.4656,0.12171014793808736,-3.1057579386430274,-43.03930969872629
0.3719,0.4365,0.33,0.1401,0.5123,0.4937,0.6051,0.676,0.5833,0.6492,0.16539717483815874,-3.7661127518078255,-43.36417982215271
0.2435,0.286,0.2251,0.1924,0.1844,0.2649,0.4473,0.3142,0.5381,0.4995,0.12898926053487295,-3.431187857752971,-44.061547333935394
0.3846,0.4621,0.4992,0.0882,0.2662,0.5714,0.5006,0.1966,0.1776,0.4357,0.16438651472131838,-2.5563891517214445,-43.5960564200787
0.3368,0.3853,0.4549,0.4053,0.4338,0.5311,0.3811,0.4464,0.519,0.0765,0.1277222228988449,-3.196952520601494,-44.36200130789611
0.5003,0.5058,0.3999,0.5366,0.5369,0.5647,0.604,0.3173,0.4206,0.2879,0.10635342547897134,-3.5133781685349814,-43.136907056923754
-0.3,0.4719,-0.3,0.2224,0.3107,0.309,0.3439,0.3874,0.3776,0.4451,0.2865166661819169,-2.7810961118381865,-44.23012650477553
0.4163,0.4685,0.4327,0.3806,0.2042,0.4563,0.3639,0.3334,0.2261,0.8438,0.1761523254963663,-2.589830331173915,-43.42349257526285
0.37,0.3719,0.4317,0.1491,0.4815,0.4235,0.4114,0.2402,0.5463,0.2638,0.11963495587271585,-2.989881397145336,-44.003240492407905
0.4462,0.4703,0.3815,0.2571,0.2832,0.4495,0.5605,0.2882,0.5489,0.4761,0.10931369996482601,-2.7054680310964754,-43.98405507579548
