2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,2018-02-02,2018-02-18,2018-03-06,2018-03-22,desvio,lat,long
0.1421,0.2263,0.325,0.3567,0.4665,0.5211,0.2133,0.073,0.1058,0.0641,0.16248284319685366,-11.338995901449001,-49.64817461285546
0.2046,0.2626,0.2599,0.4166,0.5988,0.6837,0.3902,0.8036,0.6517,0.6163,0.20849828136781687,-10.758457920761526,-49.90705914378921
0.2671,0.163,0.1387,0.452,0.452,0.7848,0.7182,0.6868,0.6801,0.5697,0.23643188918211144,-10.76110141803722,-49.745324764833185
0.1209,0.1254,0.8593,0.6389,0.6385,0.7834,0.611,0.2331,0.2095,0.2709,0.28410578409380466,-10.74006459915131,-49.77586089526331
0.3073,0.3496,0.1933,0.2724,0.6169,0.7222,0.5383,0.7685,0.5304,0.3338,0.19924116068501282,-10.869339184640973,-49.6814813900154
0.2926,0.5075,0.5369,0.647,0.647,0.6651,0.4088,0.2356,0.1918,0.2791,0.1832643761224629,-10.896770551450784,-49.89626488165933
0.1516,0.3672,0.2366,0.124,0.1906,0.3426,0.2582,0.4826,0.5576,0.55,0.16071117640731222,-10.781362136045814,-49.79243002621143
0.2358,0.1401,0.1487,0.58,0.6843,0.8359,0.6842,0.6048,0.4433,0.2394,0.2529153009298655,-11.828639239786256,-49.71864825790797
0.144,0.1619,0.2016,0.4809,0.525,0.6232,0.5516,0.4481,0.4734,0.1808,0.18496893583037724,-11.441723090268088,-49.96240029007235
0.2685,0.2537,0.1423,0.4709,0.6164,0.6799,0.5447,0.4936,0.2066,0.2331,0.1913251511026306,-10.725968106066546,-49.77824922325286
0.1974,0.2277,0.138,0.2971,0.4858,0.6769,0.3746,0.6111,0.5593,0.3629,0.18423539170190822,-11.46178121350708,-49.95792700592007
0.1264,0.2901,0.3722,0.2032,0.1506,0.424,0.5262,0.6134,0.6368,0.6296,0.19983192521049617,-10.871708621253976,-49.60380872120485
0.13,0.1833,0.179,0.5992,0.5992,0.7244,0.6574,0.5943,0.6381,0.1891,0.24360044699831276,-10.920621066319859,-49.89027526955898
0.192,0.2959,0.2212,0.6861,0.6139,0.764,0.5711,0.456,0.3396,0.2109,0.21231313378540145,-10.816207335309509,-49.689533882854136
0.149,0.119,0.1381,0.1905,0.3156,0.5205,0.7483,0.6102,0.7062,0.6739,0.25979258414700324,-10.847197934956686,-49.70545199276378
0.1484,0.177,0.1975,0.6278,0.6316,0.7073,0.4723,0.5915,0.3752,0.3465,0.20864944790511938,-10.84224458931968,-49.68873466878897
0.2468,0.4111,0.1596,0.371,0.371,0.7086,0.4703,0.8522,0.5873,0.4422,0.20713340548223183,-10.760143108170528,-49.923514043757145
0.2968,0.2978,0.1971,0.2904,0.5662,0.5843,0.7208,0.6658,0.542,0.5871,0.18517318650387804,-10.766202780060553,-49.800583596277704
0.1372,0.0744,0.0968,0.5915,0.592,0.7366,0.7392,0.5882,0.4871,0.3459,0.258136490381865,-10.897906366371481,-49.638953124726626
0.1906,0.2521,0.3482,0.5494,0.5494,0.6554,0.5533,0.4648,0.4837,0.0456,0.19371377654215052,-10.944003324151705,-49.90487494273079
0.2472,0.3063,0.1558,0.1694,0.1603,0.1896,0.3505,0.5291,0.6092,0.5938,0.18246989888746035,-11.394344785646654,-49.651487612436206
0.1795,0.1225,0.1344,0.2488,0.4527,0.5625,0.2387,0.7134,0.5219,0.3388,0.2020340224373663,-11.453018468513779,-49.935134066879634
0.1435,0.177,0.1307,0.4556,0.3932,0.5712,0.57,0.5934,0.4065,0.3053,0.1793114559146242,-10.89773964294232,-49.601903613114224
0.2335,0.2044,0.3478,0.5617,0.6896,0.6022,0.345,0.5744,0.243,0.3587,0.1753826866534373,-10.817394454486394,-49.713811494063386
0.2674,0.1699,0.0972,0.4215,0.5592,0.5179,0.5622,0.7133,0.406,0.3898,0.1901577543923875,-10.838683900438108,-49.61877920347068
0.1695,0.3446,0.1758,0.2675,0.2194,0.303,0.43,0.5045,0.5899,0.6147,0.16516028881059755,-11.19469904979229,-49.427566691804415
0.1897,0.2546,0.3473,0.6917,0.6954,0.7172,0.5582,0.3034,0.3635,0.0318,0.23805646762433857,-10.953820480986948,-49.91925149383681
0.1871,0.2001,0.2434,0.6363,0.6054,0.6717,0.5631,0.5024,0.2542,0.2272,0.20249452365708834,-13.128065415403668,-43.76647995643725
0.1715,0.2282,0.4301,0.7739,0.7739,0.8319,0.7493,0.2822,0.2289,0.1688,0.28413528487520007,-13.14428765620627,-43.75588246918424
0.2624,0.258,0.2414,0.4578,0.658,0.7289,0.8486,0.6301,0.3163,0.1573,0.24294557598130673,-13.123128920996434,-43.755158825467824
0.1642,0.2352,0.1657,0.2035,0.3637,0.4989,0.6261,0.7654,0.8156,0.7527,0.26545542417178486,-13.25050924187565,-43.73624094819418
0.4076,0.304,0.2005,0.1553,0.2368,0.396,0.9078,0.9024,0.9789,0.8497,0.333988047024973,-13.274842775735886,-43.721024509848796
0.1227,0.1413,0.1925,0.4919,0.6785,0.7127,0.6668,0.4231,0.341,0.1954,0.2327631387865737,-13.232535685301272,-43.72152240055637
0.5076,0.363,0.2431,0.1425,0.1853,0.2515,0.6572,0.8502,0.8971,0.8862,0.30323865207310086,-13.269350861512626,-43.70762427088198
0.1349,0.172,0.1812,0.2626,0.694,0.7633,0.7969,0.6574,0.5421,0.2214,0.27186215379612266,-13.224914782756924,-43.71616381991476
0.1375,0.1919,0.2559,0.583,0.583,0.7828,0.7596,0.4558,0.2958,0.2172,0.2395132019093914,-13.224997671184564,-43.73277360292285
0.1467,0.1759,0.2433,0.7832,0.9342,0.9691,0.8088,0.4072,0.2045,0.1814,0.34564206293023225,-13.236966524176962,-43.7399098873651
0.2263,0.3145,0.2648,0.1767,0.2992,0.4892,0.9353,0.8793,0.723,0.7151,0.28653058475492627,-13.260802846439658,-43.733695887071974
0.7459,0.7867,0.2228,0.1631,0.1824,0.2674,0.754,0.7517,0.9415,0.9043,0.3201416519813274,-13.26069816563575,-43.71279220113267
0.1672,0.1942,0.3097,0.7101,0.7101,0.7777,0.7877,0.3149,0.1924,0.1617,0.27618729172630496,-13.154037942104,-43.75306571576903
0.1566,0.2369,0.1791,0.1749,0.2765,0.4145,0.5219,0.8041,0.9099,0.7718,0.29006794529711294,-13.24230889114778,-43.7234094116072
0.2475,0.319,0.4682,0.5219,0.5173,0.5786,0.723,0.7171,0.7106,0.6955,0.16965625410091886,-13.225705984446845,-43.76668286176057
0.1707,0.2418,0.4123,0.7812,0.7812,0.817,0.641,0.3178,0.223,0.1542,0.27277906729724616,-13.112836788101339,-43.75811610790376
0.1229,0.2594,0.2671,0.5136,0.672,0.6682,0.7271,0.4563,0.2618,0.2941,0.21282045249458517,-13.230840192266227,-43.707965955390335
0.1663,0.1919,0.2169,0.4895,0.6531,0.7369,0.7911,0.5635,0.5168,0.4785,0.22405165699007895,-13.211893304993966,-43.71553987574583
0.2087,0.2386,0.22,0.1785,0.3111,0.4608,0.5763,0.7697,0.9131,0.777,0.2761084118803901,-13.252086239375831,-43.726127118474786
0.4488,0.309,0.242,0.2047,0.3,0.5553,0.7943,0.897,0.9481,0.802,0.28810213775287713,-13.288965026538156,-43.72482728129576
0.1881,0.2961,0.4066,0.1577,0.2285,0.4061,0.9358,0.8192,0.8767,0.8523,0.3166342700972211,-13.28085024984984,-43.7291616148104
0.303,0.4568,0.2318,0.1591,0.2222,0.3747,0.6551,0.9154,0.9442,0.8568,0.3057789304928208,-13.284041534611594,-43.71654589473549
0.2518,0.2587,0.2096,0.2738,0.5241,0.6202,0.4903,0.757,0.4647,0.2713,0.1864501795237657,-13.1383914830748,-43.770579562018774
0.1486,0.2227,0.3592,0.2097,0.2808,0.3953,0.6538,0.8461,0.8481,0.8083,0.28244523244928976,-13.222240816648247,-43.72379073023435
0.2446,0.2361,0.3492,0.2771,0.3159,0.5003,0.8865,0.8792,0.8353,0.6801,0.2738721236473532,-13.239003667126187,-43.71332152878025
0.1787,0.2079,0.3214,0.189,0.2588,0.3957,0.8762,0.8373,0.7093,0.7854,0.2907870471286123,-13.219449481967981,-43.70802594695195
0.8275,0.625,0.7049,0.5857,0.5693,0.294,0.1377,0.1511,0.1677,0.2651,0.2566631255166975,-13.34063239405612,-43.99669002375331
0.1955,0.3011,0.5235,0.2215,0.2215,0.5543,0.9419,0.9735,0.815,0.727,0.3052494528159624,-13.216925505602347,-43.745826260588295
0.2327,0.4133,0.6953,0.1724,0.1982,0.2548,0.6567,0.7954,0.8992,0.8493,0.2917427635968219,-13.251994340926403,-43.707854393044975
0.1736,0.2116,0.2301,0.1626,0.3395,0.4156,0.666,0.6482,0.7791,0.8097,0.25837105961087137,-12.68685193747841,-44.56859967674619
0.5866,0.3865,0.3255,0.1888,0.2452,0.3999,0.5982,0.8909,0.9086,0.8059,0.26547631177020503,-13.279654592891966,-43.70715443117632
0.2203,0.4519,0.6088,0.1737,0.2021,0.3325,0.8393,0.8896,0.981,0.8019,0.312687744314427,-13.260758689514592,-43.724836023623865
0.8208,0.8165,0.2813,0.2123,0.3548,0.3705,0.7584,0.6635,0.6291,0.5783,0.22712420610758335,-13.383349382186342,-44.104283710886726
0.2538,0.3649,0.6527,0.8637,0.7191,0.7362,0.782,0.685,0.6465,0.6656,0.1865887530849,-12.747367446269546,-44.435153411620796
0.1647,0.2142,0.175,0.2984,0.4845,0.6453,0.9935,0.878,0.98,0.9276,0.3501512523975255,-12.703695135387267,-44.583492363430025
0.3297,0.0453,0.1244,0.2353,0.4438,0.5106,0.8408,0.7932,0.8989,0.9245,0.3315707641916981,-12.652252754351,-44.65416089470745
0.1471,0.1924,0.2278,0.433,0.5414,0.6843,0.6637,0.3009,0.1853,0.2127,0.20608233090469233,-13.234206436128547,-43.73023438320926
0.209,0.1827,0.283,0.1787,0.2993,0.4956,0.6224,0.8545,0.9258,0.7783,0.2929690012043367,-13.272181236072669,-43.731144940585786
0.107,0.1167,0.1721,0.201,0.3553,0.4657,0.95,0.8515,0.9516,0.9358,0.37106151646324087,-12.70750892427208,-44.59371001696208
0.6092,0.7983,0.5096,0.4047,0.2722,0.6227,0.6559,0.4722,0.742,0.7508,0.16780108064808957,-3.769817665805541,-45.11527806006253
0.3868,0.2701,0.427,0.3344,0.3833,0.4548,0.3987,0.6431,0.5921,0.0787,0.1579387504347457,-3.3288192028560184,-44.31641689939231
0.5896,0.5199,0.5814,0.1886,0.5472,0.6316,0.419,0.254,0.4217,0.2925,0.15530743882878104,-3.77090539138646,-45.098256674477845
0.2527,0.2746,0.2243,0.3092,0.3342,0.6406,0.5084,0.5627,0.2168,0.4905,0.15465744225366085,-6.8550354669481095,-48.30847578302084
0.4882,0.6735,0.3379,0.5061,0.7953,0.6592,0.6959,0.8322,0.7054,0.4317,0.1626301270436146,-6.48494434081046,-47.44722693293252
0.4619,0.478,0.7937,0.6535,0.1593,0.5679,0.4876,0.5465,0.4154,0.3662,0.16974819913952285,-6.864488270709442,-47.849209637200005
0.2537,0.3776,0.3314,0.3162,0.6685,0.2138,0.6904,0.7471,0.727,0.5728,0.21115179505643697,-6.464075436181974,-47.38830227387385
0.4155,0.8576,0.4419,0.2666,0.7294,0.559,0.5858,0.408,0.6637,0.4236,0.177984927264455,-6.462694854290719,-48.22729048711953
0.23,0.3299,0.2227,0.401,0.6069,0.7169,0.6567,0.6043,0.6222,0.291,0.19175009314788405,-8.635344461427607,-48.51880867601489
0.1444,0.1484,0.2226,0.5417,0.3068,0.365,0.4528,0.4446,0.5426,0.556,0.16054579443607706,-9.255325626323028,-48.08040907487553
0.326,0.5542,0.4864,0.7316,0.7668,0.3806,0.2019,0.4972,0.2389,0.8921,0.23158626446507766,-5.171265616455591,-48.490938007324864
0.2582,0.5138,0.4211,0.6605,0.6699,0.5938,0.1773,0.517,0.1116,0.1314,0.21860016366772364,-5.170670199652797,-48.477553664041125
0.5282,0.4113,0.5336,0.3235,0.693,0.5931,0.3858,0.2351,0.2095,0.3635,0.1566191928071255,-5.1576380794779215,-48.2138268408067
0.164,0.4739,0.4527,0.4259,0.4259,0.5342,0.175,0.5102,0.3855,0.8129,0.1837199124271025,-4.74450367254013,-47.83517010164866
0.2524,0.5049,0.5218,0.6902,0.6542,0.6109,0.0924,0.339,0.1768,0.1518,0.2237793069571497,-5.179420032658223,-48.496044295891
0.5133,0.554,0.472,0.4137,0.2112,0.5865,0.6119,0.7533,0.109,0.2433,0.20259141585412196,-5.16285956542613,-48.4230933447911
0.62,0.5398,0.5327,0.1964,0.1989,0.3916,0.7756,0.8323,0.3036,0.5227,0.22019144801235532,-5.032823032687949,-47.55052264339783
0.5997,0.5085,0.4501,0.3984,0.2679,0.07,0.7426,0.647,0.4126,0.8053,0.22159710412267475,-5.038437288794522,-47.501200075216424
0.4654,0.4024,0.3887,0.5622,0.6316,0.2318,0.6229,0.4745,0.7712,0.5169,0.1510562750176974,-4.773413054756754,-47.134748142513246
0.6682,0.5937,0.542,0.4443,0.5133,0.1172,0.5002,0.5732,0.5376,0.6065,0.15123160898289603,-4.252462382725748,-47.211704214073364
0.6716,0.605,0.4817,0.6811,0.7714,0.5212,0.2211,0.5307,0.0876,0.5793,0.2109581214364595,-4.504572576183524,-47.24689905731387
0.144,0.1794,0.218,0.3686,0.6944,0.5052,0.4954,0.6578,0.9165,0.5325,0.2483888743259023,-4.876969594129895,-46.972694886264016
0.5876,0.5017,0.4921,0.3865,0.1552,0.4597,0.6409,0.7667,0.3612,0.2478,0.1822502504189714,-4.384931143730172,-47.1702082898295
0.5024,0.3546,0.3387,0.4236,0.4532,0.2581,0.2841,0.3629,0.3207,0.7837,0.15183266373800391,-4.548197278328959,-46.98284960857266
0.5198,0.56,0.5033,0.2794,0.5827,0.5058,0.7713,0.6913,0.2912,0.3233,0.16481672278962203,-5.024677022233512,-47.553600164163
0.3866,0.3517,0.2267,0.5026,0.5782,0.2963,0.2757,0.2758,0.8601,0.6481,0.20373142887417028,-4.725526620399021,-47.0042966675877
0.566,0.4472,0.47,0.3373,0.5907,0.0765,0.4508,0.2512,0.3582,0.5788,0.16209302575990123,-4.649024656651768,-47.515441860765584
0.6749,0.6517,0.5447,0.4655,0.6848,0.2911,0.5936,0.5076,0.2466,0.6015,0.15313379045063102,-4.882920900114326,-46.97812064202417
0.3595,0.5323,0.4237,0.0885,0.2413,0.258,0.403,0.559,0.6539,0.416,0.16722522271209903,-5.0200633543754885,-47.62306470760978
0.6864,0.3967,0.5633,0.6621,0.3925,0.2159,0.3251,0.6093,0.3173,0.5475,0.16264491965287106,-4.4662358196476335,-47.18976615872428
0.6251,0.662,0.7883,0.283,0.4618,0.9665,0.3723,0.452,0.6668,0.5741,0.20290456678503377,-4.569752472045729,-47.543398305631406
0.2431,0.2923,0.2482,0.2822,0.2127,0.3945,0.4462,0.4353,0.7626,0.6831,0.18951793113640256,-4.514345550341654,-47.243686348866646
0.1655,0.1134,0.1168,0.0794,0.1876,0.3891,0.6969,0.847,0.9891,0.7287,0.34937433999142586,-4.718802607464621,-47.25108665847
0.6378,0.1893,0.5413,0.4182,0.5931,0.4886,0.2676,0.298,0.45,0.6029,0.15430222004595756,-4.633340392085988,-47.50363161142712
0.5956,0.5574,0.4621,0.3637,0.4776,0.1896,0.6375,0.4007,0.1795,0.4662,0.15528617631829164,-4.4086673107444385,-47.21431964210343
0.2534,0.2891,0.1773,0.4123,0.3755,0.3012,0.3384,0.5111,0.7673,0.1837,0.17526701565833136,-5.020030698893415,-47.63117512888311
0.1659,0.3937,0.8426,0.6961,0.6961,0.5481,0.5372,0.4462,0.2837,0.1606,0.23105959212097452,-12.3247826594738,-45.935102061540185
0.2122,0.2243,0.2995,0.3414,0.6404,0.7809,0.6251,0.7195,0.7296,0.2693,0.23335460284011256,-12.326899360029035,-45.95055931182513
0.4882,0.7978,0.8927,0.907,0.9019,0.5409,0.8319,0.7309,0.6217,0.1087,0.2519750210283198,-12.438343699475405,-45.439221179720704
0.4389,0.642,0.5755,0.6045,0.8295,0.8512,0.4994,0.422,0.2733,0.1914,0.21458017952374922,-12.309050105714814,-45.93490841774922
0.1608,0.1419,0.311,0.5399,0.8399,0.8941,0.9958,0.5578,0.2409,0.1517,0.33104112131274566,-12.281371737244266,-45.93770694493646
0.1693,0.3558,0.4693,0.8782,0.5396,0.6986,0.3003,0.178,0.1815,0.1486,0.2509580345617791,-12.266761693427176,-45.92648428591024
0.8068,0.5761,0.2721,0.9167,0.5769,0.7348,0.906,0.4913,0.5399,0.7868,0.20464708483956798,-12.893901801308449,-45.54272926796903
0.1263,0.1825,0.2368,0.9288,0.7347,0.9482,0.7107,0.5796,0.3681,0.0928,0.3304326835125928,-12.207464041029013,-45.59148584830308
0.3273,0.214,0.3471,0.3585,0.3992,0.4034,0.8826,0.7703,0.8304,0.247,0.24995185225247774,-12.311708923897891,-45.95050462289854
0.7763,0.5375,0.2882,0.2016,0.276,0.1887,0.8002,0.8665,0.8505,0.8672,0.2978180057611621,-13.813239793968027,-46.10155718409153
0.1258,0.4472,0.5195,0.207,0.2571,0.3241,0.945,0.9561,0.7604,0.7953,0.3106723506275453,-12.739031182249589,-45.369676965840256
0.2491,0.3348,0.666,0.5884,0.7824,0.8868,0.469,0.7576,0.2688,0.1177,0.26256162535890715,-12.265585903968473,-45.9529593424018
0.4977,0.4811,0.8846,0.8693,0.6911,0.5969,0.1746,0.2325,0.2576,0.506,0.2501427912213342,-12.897773302596978,-45.50595992418437
0.8703,0.6746,0.7439,0.6959,0.6034,0.4127,0.1902,0.1741,0.237,0.2837,0.2583325797838472,-12.396058419965213,-45.41679523640569
0.2013,0.1789,0.2392,0.7712,0.9948,0.9419,0.9513,0.7012,0.2836,0.1219,0.3640957934085174,-12.382190386134305,-45.20937679285817
0.1475,0.2405,0.327,0.5433,0.9247,0.9392,0.9603,0.8189,0.3606,0.2128,0.33159766719458217,-12.408779958630117,-45.20553391738893
0.1372,0.1774,0.3437,0.6826,0.8519,0.931,0.9881,0.8237,0.17,0.1762,0.35775383777738073,-12.426921909439399,-45.45603921554962
0.2197,0.3467,0.8434,0.8673,0.8656,0.9343,0.4247,0.1954,0.3306,0.3245,0.30234730875453664,-12.579552694374746,-45.83576897614759
0.6035,0.8064,0.8226,0.8207,0.857,0.8301,0.2698,0.3327,0.2894,0.1514,0.2854587387969679,-13.704883263555455,-45.93807093980868
0.2224,0.341,0.3225,0.2087,0.1621,0.174,0.3047,0.6314,0.7047,0.7595,0.22782824915078267,-12.882594740189635,-45.4992932493725
0.2649,0.3775,0.5267,0.2944,0.177,0.1845,0.2466,0.357,0.5614,0.8622,0.21213377226017863,-12.871193844094405,-45.50314162154848
0.173,0.27,0.4326,0.1934,0.2478,0.1737,0.3475,0.5848,0.5397,0.7589,0.20111429696678562,-12.893454081907995,-45.49489044079952
0.1621,0.1698,0.2126,0.3078,0.6777,0.8166,0.9971,0.9253,0.8243,0.4168,0.3314315630714733,-12.844721245957505,-45.4406071726776
0.2052,0.2136,0.382,0.78,0.9765,0.948,0.8247,0.6263,0.2469,0.2422,0.3199090780553472,-12.411474549201946,-45.22844482076653
0.8416,0.823,0.9789,0.9247,0.7101,0.6458,0.1996,0.2677,0.1453,0.2853,0.32398177932305594,-12.59371796488485,-45.81648231605304
0.1218,0.1863,0.2927,0.4283,0.5956,0.8714,0.7953,0.6397,0.2245,0.1977,0.27260391718877897,-12.76411992775432,-45.25985045669688
0.3901,0.3764,0.2155,0.2277,0.5356,0.6367,0.9453,0.8746,0.8876,0.6098,0.2696503416978695,-12.856063522506492,-45.47021039063492
0.1871,0.311,0.4643,0.7537,0.73,0.853,0.4167,0.1656,0.181,0.4864,0.2532290697723659,-12.83828953403696,-45.39069445348992
0.1541,0.1621,0.2923,0.4049,0.7477,0.8958,0.9044,0.3897,0.1708,0.4431,0.2929550494529835,-12.770607013034324,-45.28293587457188
0.1532,0.1079,0.0686,0.2165,0.5027,0.3856,0.9662,0.9053,0.5331,0.5087,0.3151420942298181,-12.228632672322307,-45.58753366966919
0.7605,0.6868,0.6057,0.4184,0.3003,0.1749,0.2151,0.2287,0.3105,0.3479,0.20803147625085755,-13.203207860670028,-45.90552923584957
0.5456,0.1338,0.2081,0.185,0.5727,0.6874,0.8395,0.8438,0.6212,0.37,0.2637464163000345,-12.775910062492173,-45.380509943882345
0.3251,0.5228,0.814,0.9821,0.8681,0.8708,0.4065,0.1378,0.1794,0.39,0.3100664452088365,-13.243089733091955,-45.35076235252038
0.1867,0.2405,0.5298,0.8989,0.8964,0.91,0.6928,0.1818,0.0933,0.1817,0.3419460725839026,-12.311345632953556,-45.460942924294244
0.1921,0.221,0.7032,0.9223,0.7769,0.9594,0.9613,0.7195,0.4853,0.1701,0.3208611033869121,-12.224821205977245,-45.9744619046581
0.3902,0.1964,0.7605,0.7052,0.95,0.9106,0.9661,0.8203,0.1924,0.1802,0.33118017737915545,-12.40575423651837,-45.460418314830534
0.1779,0.202,0.3371,0.344,0.6505,0.587,0.5051,0.5477,0.5379,0.2257,0.17457315212954264,-12.263468598629462,-45.93764361276534
0.7369,0.7207,0.4289,0.5755,0.5755,0.3988,0.1902,0.3799,0.7567,0.7959,0.20114419924245613,-12.404430041753061,-45.21739860090068
0.4256,0.4484,0.5564,0.7194,0.6916,0.6502,0.1782,0.215,0.2476,0.6118,0.20364121935949564,-12.886914870371944,-45.50980929382097
0.114,0.122,0.5657,0.5309,0.8886,0.9052,0.9888,0.8696,0.2901,0.1857,0.35111017011125656,-12.289734506225276,-45.4026952990401
0.3214,0.3375,0.2885,0.7975,0.6921,0.7255,0.1824,0.2051,0.1988,0.4594,0.23494827232109342,-12.864650653399318,-45.51985611178754
0.165,0.6187,0.8034,0.9575,0.6671,0.9297,0.5289,0.1009,0.2366,0.2567,0.32005753736199094,-13.192016711551194,-45.40107722113692
0.1623,0.4679,0.6134,0.8134,0.72,0.834,0.2029,0.3314,0.468,0.5461,0.23650453695436796,-12.818204349266743,-45.397712721930816
0.7669,0.6957,0.7439,0.4846,0.2342,0.1469,0.2182,0.3212,0.2908,0.4995,0.23189100145446687,-13.197816102972467,-45.896096906404544
0.4592,0.7212,0.8731,0.9459,0.7691,0.8104,0.1731,0.2337,0.3733,0.7308,0.2760277554482117,-12.825226743294033,-45.417628050899275
0.4204,0.6981,0.7605,0.8527,0.6638,0.6033,0.7699,0.7265,0.8566,0.41,0.1578876309278216,-12.274931260105193,-45.49632744762529
0.183,0.2772,0.5245,0.9191,0.9895,0.9183,0.8276,0.2811,0.1471,0.2621,0.3442343847826168,-12.334759616675775,-45.40869630940088
0.4715,0.6373,0.9462,0.8658,0.8496,0.6756,0.1727,0.1498,0.231,0.1866,0.31666766824403014,-12.435653921925551,-45.68860471916285
0.5693,0.6116,0.2038,0.1983,0.3264,0.2706,0.9494,0.8568,0.725,0.6284,0.27154313019399984,-12.803104768348947,-45.62891493246305
0.1687,0.7585,0.9147,0.9431,0.9851,0.8835,0.2991,0.131,0.3012,0.3396,0.35222645572289296,-12.325502749967347,-45.43020328655676
0.1296,0.1112,0.177,0.7294,0.7294,0.9432,0.6993,0.4034,0.3292,0.1883,0.3052116096524945,-12.257738310225283,-45.86535874084732
0.1741,0.2041,0.5096,0.8266,0.8147,0.9017,0.7787,0.4243,0.1998,0.1879,0.3040121936516509,-12.875607886927128,-45.46319599808864
0.2036,0.2332,0.3438,0.8726,0.7799,0.8741,0.6613,0.2282,0.2381,0.2996,0.28716034699952725,-12.83499690385708,-45.415017806005366
0.12,0.2293,0.3615,0.266,0.1649,0.2178,0.871,0.9118,0.8411,0.8932,0.34321980712074296,-12.721675303142836,-45.365230431599436
0.092,0.132,0.1559,0.148,0.1772,0.1667,0.7245,0.7241,0.8632,0.9034,0.3450274546241856,-12.847515639587627,-46.25530961281365
0.3524,0.2367,0.2908,0.1883,0.1864,0.1084,0.1812,0.1968,0.3916,0.8067,0.1995718698169214,-12.781435441809947,-45.303540023764
0.1713,0.2284,0.6517,0.9624,0.955,0.9006,0.7828,0.4419,0.2393,0.1385,0.3408928617941746,-13.791483590363299,-45.98767520196274
0.1849,0.1803,0.3345,0.2595,0.5417,0.2467,0.7426,0.5797,0.5594,0.5338,0.19789555859369637,-12.684796851281126,-45.64285194552753
0.1514,0.5054,0.6247,0.5023,0.4584,0.3497,0.2789,0.4764,0.8531,0.5908,0.19420197075324558,-12.2825852748371,-45.71537624604829
0.1754,0.2503,0.3635,0.8328,0.8328,0.9203,0.944,0.6081,0.1964,0.2896,0.31845121307841034,-12.794778249180956,-45.456966981089934
0.3261,0.778,0.8708,0.9288,0.9706,0.9592,0.4393,0.2444,0.092,0.2914,0.3430422818124773,-12.807105971134668,-45.75773510221093
0.1182,0.2228,0.3493,0.3773,0.2565,0.1639,0.2845,0.4099,0.6499,0.7866,0.211096720591402,-13.187208721629212,-45.97813621524993
0.3433,0.5082,0.9017,0.9179,0.8297,0.8676,0.5336,0.2561,0.1905,0.282,0.2922369784191514,-12.79516846735322,-45.758390459117486
0.2448,0.2957,0.5924,0.9381,0.917,0.9133,0.8182,0.1979,0.1814,0.2282,0.33487057864859443,-12.308566729161,-45.73834479935402
0.1487,0.1336,0.1606,0.1796,0.555,0.6713,0.9627,0.9554,0.7803,0.4753,0.33474465641739526,-12.387082231528991,-45.19792735459684
0.263,0.3536,0.6757,0.2499,0.1981,0.1809,0.352,0.5443,0.6674,0.9016,0.24484109699512818,-12.87551166870653,-45.51476323830683
0.8013,0.8463,0.9981,0.8676,0.917,0.8697,0.2778,0.1604,0.2758,0.4692,0.31630380894885785,-12.393818637471155,-45.45984539365961
0.1523,0.1231,0.1352,0.1819,0.6607,0.7762,0.8757,0.9908,0.5735,0.1988,0.3442344446578362,-12.574096274152513,-45.84569297406139
0.1608,0.5409,0.7703,0.9813,0.7282,0.9005,0.6606,0.1549,0.2128,0.2866,0.31465563698889754,-13.19094703457712,-45.39110871761295
0.8058,0.6425,0.6915,0.4068,0.3367,0.2112,0.3096,0.2533,0.1642,0.2885,0.2222774664942695,-13.207600209937928,-45.89059560466069
0.7516,0.723,0.4876,0.3783,0.2003,0.1689,0.2513,0.207,0.3178,0.3997,0.20928186867369938,-13.208054282381024,-45.91565205387035
0.2523,0.6548,0.8868,0.6616,0.9693,0.8942,0.2168,0.2755,0.5785,0.2152,0.3014698326532856,-12.179205800664064,-45.61196697681901
0.1798,0.7582,0.8013,0.8881,0.7189,0.9896,0.2374,0.2295,0.3396,0.674,0.30362737103964205,-12.266606880086053,-45.59010028616165
0.709,0.6685,0.8884,0.9687,0.6096,0.3753,0.2048,0.2432,0.5207,0.7369,0.2569539796669175,-12.800418233860775,-45.617851748912464
0.1411,0.3229,0.6683,0.2513,0.4081,0.6436,0.7611,0.8136,0.8541,0.8658,0.26912532995283484,-13.732519711938775,-45.59898476794038
0.2317,0.4361,0.7799,0.9775,0.7221,0.7099,0.2459,0.2098,0.2081,0.4162,0.2821389129883048,-12.860876920180305,-45.5075448079943
0.1567,0.1519,0.4157,0.4592,0.828,0.906,0.9444,0.6917,0.6514,0.1465,0.31446407054966813,-12.296033901754475,-45.93362103977401
0.133,0.1647,0.2589,0.6467,0.6467,0.8501,0.8343,0.6115,0.2184,0.1988,0.2878998029793622,-12.782003694232593,-45.28032270882747
0.3808,0.2926,0.1961,0.1947,0.1296,0.1085,0.1633,0.3365,0.5308,0.7708,0.20764289885388437,-12.760293337366875,-45.28748470000917
0.3286,0.5448,0.6775,0.817,0.9974,0.8846,0.5602,0.1608,0.2193,0.3259,0.29056501070232876,-13.244158573175694,-45.36239433716054
0.6179,0.4708,0.1281,0.2166,0.1304,0.1264,0.2771,0.4896,0.42,0.7718,0.22534565572816254,-12.43691038571481,-45.2960957177891
