2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,2018-02-02,2018-02-18,2018-03-06,2018-03-22,desvio,amplitude,lat,long
0.3017,0.4134,0.4664,0.9152,0.9152,0.9432,0.8678,0.7881,0.4489,0.3627,0.2638437256323439,0.6415,-11.87541288885782,-45.60940186127213
0.2666,0.4859,0.7008,0.2728,0.2728,0.2636,0.668,0.8032,0.7581,0.9331,0.26042936961017965,0.6695,-12.02093996488518,-45.633656373943346
0.2042,0.2198,0.3653,0.7268,0.9181,0.9371,0.8877,0.833,0.4211,0.3108,0.3049220390343881,0.7329000000000001,-12.214976066254998,-45.518851680632885
0.3326,0.806,0.8828,0.9201,0.9243,0.9172,0.4518,0.2358,0.5141,0.7083,0.26412383879957185,0.6885,-12.325468846201696,-45.42991846750505
0.1762,0.1991,0.6025,0.9106,0.9292,0.8992,0.7909,0.4331,0.225,0.1776,0.32912881031258534,0.753,-11.653448080421205,-45.37197971701004
0.2182,0.3054,0.3082,0.6764,0.6764,0.905,0.9367,0.915,0.8499,0.848,0.2824682471830536,0.7184999999999999,-11.811294333956909,-45.96958192843928
0.1425,0.1762,0.2233,0.6361,0.871,0.921,0.8667,0.859,0.5037,0.3026,0.3196770399776764,0.7785000000000001,-11.777877005387664,-45.78955954550173
0.2828,0.6436,0.86,0.9276,0.935,0.9157,0.6232,0.3143,0.2536,0.3541,0.2888184260434611,0.6814,-11.471192167389262,-45.66128012292946
0.245,0.6737,0.8783,0.7602,0.9376,0.9264,0.5531,0.2924,0.2383,0.3118,0.2910573857124704,0.6993,-11.479808941988392,-45.65602479385087
0.2574,0.2998,0.6948,0.8771,0.8771,0.9279,0.8626,0.5956,0.2703,0.3442,0.28297591102816905,0.6704999999999999,-12.329780759565473,-45.80936684351713
0.2482,0.2284,0.2639,0.3879,0.8231,0.9012,0.8695,0.8796,0.7451,0.5506,0.2854907324823931,0.6728000000000001,-11.975118833266663,-45.74913461905041
0.2621,0.371,0.725,0.8984,0.94,0.9418,0.7227,0.3372,0.2902,0.465,0.27924804266696895,0.6797,-12.314143021493372,-45.4823349796669
0.3053,0.4471,0.6945,0.8663,0.9382,0.9446,0.7427,0.4451,0.2406,0.4122,0.26496569673156645,0.704,-12.334624609971302,-45.40795447414182
0.1933,0.2879,0.4559,0.8851,0.9229,0.9224,0.799,0.6704,0.4952,0.2667,0.28648622925989925,0.7296,-11.749268266582195,-45.732156090847596
0.2431,0.3326,0.6536,0.9206,0.932,0.9218,0.5578,0.2444,0.2063,0.3464,0.3027140902641376,0.7257,-11.858683068187961,-45.6502297369359
0.2359,0.5379,0.6476,0.2822,0.2822,0.3469,0.7494,0.8479,0.8825,0.8924,0.2677300981295238,0.6565,-12.053300471498716,-45.901130303789365
0.2459,0.3064,0.4089,0.8218,0.8218,0.9076,0.8496,0.5486,0.2432,0.2693,0.28076180275972173,0.6644,-11.89590858159255,-45.65818075053275
0.3911,0.5412,0.7967,0.9117,0.9117,0.893,0.3592,0.2804,0.3059,0.2839,0.27926841648214434,0.6313,-11.789720662881221,-45.6734070099321
0.3783,0.5605,0.8364,0.8933,0.814,0.9247,0.7297,0.3444,0.2073,0.3864,0.2635813768501527,0.7173999999999999,-11.932552793056226,-45.65615935647702
0.8861,0.8421,0.3621,0.3453,0.2125,0.2203,0.49,0.7711,0.8373,0.8734,0.2840467324617944,0.6736,-12.442968485364533,-45.27522857557968
0.2681,0.8612,0.8948,0.92,0.9006,0.935,0.371,0.3466,0.6614,0.8858,0.2714736707102346,0.6669,-12.267250963662336,-45.589593824590786
0.4448,0.5437,0.8955,0.9449,0.8946,0.9065,0.2516,0.2413,0.5494,0.9014,0.2837843079601909,0.7036,-11.74226845949448,-45.590806365557874
0.1749,0.1707,0.1868,0.4836,0.4836,0.8351,0.8911,0.818,0.5866,0.478,0.27607253153232514,0.7204,-11.747161674799186,-45.7926589178984
0.2284,0.5889,0.7553,0.9198,0.8869,0.9175,0.6073,0.4145,0.3476,0.2407,0.2736820517396865,0.6914,-12.233854791478322,-45.94923490258746
0.263,0.3365,0.8928,0.9321,0.9321,0.95,0.8818,0.4912,0.2326,0.3163,0.318558277242956,0.7173999999999999,-11.883511830671706,-45.62584140030445
0.1701,0.3223,0.3134,0.8576,0.9384,0.9355,0.9213,0.7422,0.3722,0.2688,0.3197293153764777,0.7683,-11.85278944795482,-45.60697677933794
0.1638,0.1278,0.2656,0.451,0.6918,0.8283,0.8643,0.8009,0.524,0.262,0.2855616386079272,0.7364999999999999,-11.850633491272935,-45.595119017587564
0.3122,0.368,0.5986,0.8776,0.9624,0.9405,0.7269,0.3943,0.1664,0.5074,0.28163560795230896,0.796,-12.19720352788624,-45.51804356621011
0.7056,0.8365,0.9027,0.9528,0.9388,0.9331,0.3907,0.2357,0.2524,0.295,0.3126304245164462,0.7171,-11.753069399289146,-45.59201964519089
0.5633,0.6736,0.7546,0.8995,0.8429,0.8357,0.3108,0.3025,0.2193,0.3411,0.2608608102673403,0.6801999999999999,-11.912071204578302,-45.62274202790777
0.1932,0.2425,0.3846,0.7534,0.9095,0.9397,0.9382,0.796,0.3178,0.3736,0.3083651091734529,0.7464999999999999,-12.21389808791405,-45.579218467725724
0.2416,0.2871,0.7331,0.721,0.8811,0.9198,0.8412,0.6157,0.3389,0.2925,0.2707023416555124,0.6781999999999999,-12.366963960199596,-45.90382451097578
0.2475,0.3301,0.3448,0.9305,0.9215,0.9101,0.4747,0.4262,0.2737,0.3066,0.28671316308967904,0.683,-12.163765042931766,-45.545396712612096
0.1945,0.2947,0.5146,0.831,0.9203,0.9316,0.781,0.6878,0.2066,0.2476,0.3045997193038759,0.7371,-12.27964771458318,-45.40418154994852
0.2805,0.2615,0.4609,0.7873,0.8897,0.8945,0.9042,0.5381,0.5116,0.2427,0.27250931482550583,0.6615,-12.184778568451755,-45.546609253579206
0.2947,0.6953,0.8848,0.9221,0.9297,0.9188,0.4847,0.2974,0.2971,0.3321,0.2916511121566695,0.635,-12.125525020341918,-45.45161333561596
0.1715,0.2606,0.3642,0.7804,0.9399,0.9522,0.8968,0.8706,0.489,0.3501,0.30948808287952617,0.7807000000000001,-12.267272120047565,-45.72932732103502
0.4615,0.7559,0.8929,0.894,0.9047,0.7345,0.4581,0.268,0.2843,0.3238,0.2651851807909166,0.6366999999999999,-11.760076258505276,-45.64969148643135
0.3722,0.4084,0.7592,0.9223,0.8733,0.8997,0.4389,0.2574,0.2414,0.2658,0.2856635324604416,0.6809000000000001,-11.720191059890373,-45.59848751523655
0.2414,0.5868,0.7927,0.9026,0.9154,0.9018,0.6975,0.2745,0.3492,0.5005,0.2653401724411724,0.6739999999999999,-12.342177510486321,-45.41590474907278
0.3258,0.238,0.3314,0.4878,0.9256,0.9308,0.8879,0.8682,0.7172,0.2734,0.2946957317867589,0.6928,-12.433805669466512,-45.28169644562532
0.22,0.3766,0.7358,0.8788,0.8228,0.6932,0.9024,0.8198,0.3485,0.184,0.28379139619719895,0.7183999999999999,-12.283952575818553,-45.3827565457558
0.4271,0.6498,0.8553,0.9068,0.9068,0.8335,0.2497,0.3746,0.2927,0.4454,0.2649606010544041,0.6571,-11.771423239598825,-45.654004138461076
0.1775,0.2573,0.2793,0.404,0.8832,0.9181,0.9297,0.9151,0.852,0.7831,0.31757405802951433,0.7522,-11.80320949639984,-45.9598801233708
0.2159,0.185,0.6094,0.629,0.8723,0.939,0.9309,0.9245,0.7457,0.3569,0.29593190357843396,0.754,-12.289909665207373,-45.403238872899635
0.3195,0.5599,0.772,0.9336,0.9442,0.9436,0.7374,0.3104,0.2764,0.2438,0.2966239062816377,0.7004,-12.332475705417831,-45.419677673266094
0.2082,0.3416,0.4401,0.8219,0.9432,0.9456,0.8558,0.8192,0.8062,0.2502,0.2966496961438225,0.7374,-12.227904754217903,-45.92430609945371
0.2219,0.2962,0.5432,0.8159,0.8962,0.9363,0.8578,0.748,0.2922,0.2953,0.2907714069696522,0.7144,-12.254315223571012,-45.55779346353295
0.1727,0.2765,0.2322,0.2598,0.2957,0.3195,0.7533,0.8071,0.8326,0.934,0.30127500615439934,0.7613000000000001,-11.801557268246365,-45.72555365817583
0.2579,0.2706,0.4558,0.8441,0.8441,0.9308,0.8261,0.893,0.5024,0.2505,0.28732634968311244,0.6802999999999999,-11.90771697844406,-45.7049367684058
0.1921,0.2056,0.2893,0.5036,0.902,0.9226,0.8856,0.9033,0.4525,0.2564,0.31845016006346183,0.7304999999999999,-11.818833130215099,-45.679740317351616
0.4375,0.5052,0.8324,0.9225,0.8972,0.8048,0.4944,0.2754,0.2563,0.3331,0.263258271158445,0.6662,-11.751459483906135,-45.65494681550993
0.238,0.3012,0.6042,0.844,0.933,0.9354,0.8616,0.4212,0.3227,0.3222,0.2892607714310548,0.6974,-11.810195199230735,-45.675158540069674
0.2328,0.6933,0.8483,0.9305,0.9401,0.9228,0.5129,0.296,0.4348,0.7597,0.2696628174426558,0.7073,-12.262400061128087,-45.568573246942385
0.2021,0.2399,0.3222,0.3786,0.3786,0.8236,0.8838,0.8252,0.8717,0.3835,0.282337917318159,0.6817,-12.073186653778874,-45.93023424166297
0.2886,0.4525,0.729,0.9459,0.942,0.9459,0.4257,0.3118,0.3802,0.3111,0.2847405994936444,0.6573,-11.72136071590064,-45.67165769579232
0.1439,0.2191,0.1536,0.2696,0.4491,0.4104,0.9085,0.9322,0.9156,0.8715,0.3409679986613276,0.7883,-11.663128729104473,-46.051509759682844
0.4956,0.7066,0.8685,0.9152,0.8797,0.889,0.3161,0.3379,0.3527,0.2735,0.2733319829234934,0.6416999999999999,-11.782734960050313,-45.77056036190908
0.2273,0.5606,0.5784,0.8968,0.9053,0.8536,0.4435,0.2817,0.2815,0.2274,0.2783436982102044,0.6779999999999999,-12.267272120047565,-45.92605836825719
0.1718,0.2934,0.5553,0.84,0.938,0.9484,0.8636,0.5776,0.3383,0.2149,0.3077998088585068,0.7766,-11.804273370483962,-45.55429040325786
0.2878,0.322,0.5069,0.7976,0.9305,0.934,0.855,0.4689,0.465,0.3437,0.2600415274528282,0.6462000000000001,-11.863548074979024,-45.759375413289355
0.326,0.7487,0.8825,0.929,0.9433,0.9075,0.5886,0.2519,0.2125,0.3415,0.30444830340214485,0.7308,-12.426777653865145,-45.29826980861789
0.2018,0.283,0.2756,0.253,0.2923,0.4995,0.8442,0.8824,0.8857,0.9461,0.31442517993598695,0.7443000000000001,-11.792926389390411,-45.72299327494958
0.4622,0.3338,0.8771,0.9281,0.9419,0.9558,0.9223,0.8866,0.3041,0.2827,0.3003695102147797,0.6731,-12.405806441115615,-45.460102599717366
0.2801,0.3675,0.5094,0.8976,0.9389,0.9283,0.8524,0.633,0.2823,0.2338,0.29345502797608436,0.7051,-11.842555705844266,-45.924845827290135
0.3749,0.7335,0.844,0.9221,0.9264,0.9217,0.3543,0.3606,0.3127,0.3835,0.2763072647534906,0.6137,-11.642583671470847,-45.57355945076869
0.3255,0.6892,0.8503,0.9148,0.9103,0.9289,0.7689,0.3993,0.3038,0.3619,0.2671327653683339,0.6251,-12.303363238083934,-45.728114041401994
0.1913,0.2695,0.5106,0.8994,0.8994,0.925,0.8134,0.4523,0.3644,0.2894,0.2931918183260463,0.7337,-11.766565284936163,-45.78673003702321
0.5784,0.8864,0.8833,0.8976,0.8976,0.7569,0.2391,0.4071,0.2649,0.3314,0.28173281294320135,0.6585,-11.7487786423106,-45.76301451352246
0.2604,0.3586,0.43,0.2264,0.1939,0.2149,0.6677,0.8585,0.8882,0.9266,0.3021050472195981,0.7327,-12.405799388987212,-45.239790591620576
0.3312,0.5966,0.7434,0.9125,0.9454,0.9329,0.5734,0.3662,0.4168,0.1673,0.27823839917915316,0.7781,-11.94495659610548,-45.739029126103524
0.3013,0.6464,0.8668,0.9232,0.8874,0.9296,0.566,0.3845,0.2757,0.2929,0.2798377617279142,0.6538999999999999,-12.151921385438216,-45.85558534955156
0.1796,0.2814,0.3869,0.8939,0.8641,0.9465,0.9032,0.7191,0.5615,0.4398,0.2848012445353582,0.7669,-12.207423165739973,-45.59174978127267
0.1583,0.2563,0.3667,0.8754,0.8754,0.8985,0.7429,0.5463,0.3415,0.2078,0.29795147796616517,0.7402,-11.77191991599883,-45.727036063061036
0.239,0.2943,0.515,0.92,0.9084,0.9456,0.8777,0.5178,0.2885,0.2587,0.30547194452009646,0.7066,-11.879171708794296,-45.63500347753657
0.2663,0.231,0.3243,0.6373,0.8424,0.9151,0.7831,0.8522,0.8471,0.446,0.2713694480469998,0.6841,-12.180991540001633,-45.587841555787314
0.3003,0.4121,0.7559,0.8647,0.938,0.9343,0.7091,0.4473,0.3789,0.2803,0.26494603412770684,0.6577,-11.938439361160949,-45.73134723775894
0.2264,0.2265,0.4225,0.5142,0.8524,0.9297,0.7886,0.9173,0.6142,0.3833,0.2732936412237455,0.7033,-11.918077658865993,-45.706422127954795
0.2001,0.1884,0.1746,0.49,0.5826,0.7653,0.9487,0.9023,0.9038,0.3105,0.3180888556851861,0.7741,-11.733701049794211,-45.779993041725284
0.1789,0.2438,0.3828,0.8403,0.9021,0.8808,0.7522,0.7593,0.6276,0.3761,0.27454127578765114,0.7232000000000001,-11.750899338350436,-45.72272414969729
0.2381,0.3133,0.5395,0.8552,0.8552,0.9037,0.8657,0.7449,0.5387,0.1596,0.28452680971121935,0.7441,-12.032322206620774,-45.6362182345014
0.3319,0.8205,0.8077,0.7594,0.9155,0.8735,0.4134,0.2602,0.2439,0.7392,0.27021110183624125,0.6716,-12.189657679499636,-45.52397244708529
0.2473,0.2432,0.2576,0.6343,0.8538,0.8867,0.9053,0.8785,0.9048,0.6087,0.2911321532683511,0.6621,-11.756296282183571,-45.703185976934215
0.3564,0.8533,0.8755,0.7987,0.9248,0.9202,0.3669,0.2938,0.3296,0.5982,0.270400124095961,0.631,-12.303363238083934,-45.87310212825891
0.2448,0.4026,0.6973,0.8821,0.9382,0.9334,0.7476,0.3157,0.3122,0.3404,0.28462472388119137,0.6934,-12.311987064811484,-45.460775412848044
0.2792,0.7585,0.8732,0.9371,0.9371,0.9195,0.3585,0.2704,0.483,0.8453,0.28461431524862635,0.6667000000000001,-12.273179844537525,-45.56911223611285
0.1745,0.2655,0.2663,0.5169,0.7227,0.8351,0.8884,0.9031,0.8295,0.4701,0.28372163372651804,0.7286,-11.816754746945731,-45.957456518768474
0.2327,0.3123,0.2885,0.3886,0.8286,0.7503,0.8789,0.8732,0.7738,0.4298,0.2666519331346473,0.6462,-12.156303820086087,-45.748597845877725
0.2425,0.2906,0.2072,0.5482,0.718,0.8852,0.954,0.9255,0.8314,0.5013,0.29235577811974234,0.7467999999999999,-10.674055392775239,-45.829445482782575
0.2146,0.2167,0.3738,0.7446,0.8573,0.8855,0.8742,0.7006,0.5026,0.4891,0.26253987210411384,0.6708999999999999,-11.55961459986026,-45.32710757590293
0.1892,0.2461,0.5319,0.6564,0.9198,0.9408,0.9159,0.8686,0.7505,0.2632,0.30189869235298855,0.7515999999999999,-12.296384587381448,-45.93346965401768
0.1575,0.3497,0.6067,0.9005,0.9005,0.8734,0.5091,0.2781,0.3018,0.3195,0.284570275639916,0.743,-11.794039628373394,-45.772446454672746
0.1871,0.295,0.428,0.8513,0.8968,0.9236,0.8854,0.6604,0.5882,0.3012,0.2835386315046956,0.7364999999999999,-12.264577174195207,-45.75142587702435
0.2951,0.3606,0.6453,0.8456,0.9316,0.9418,0.8826,0.5222,0.2552,0.3641,0.27882503255227603,0.6866,-11.799422467949714,-46.03452975414816
0.2142,0.2229,0.2941,0.3488,0.6854,0.8926,0.8287,0.8299,0.8246,0.2991,0.28972160602896013,0.6783999999999999,-12.024698784821654,-45.75304210586986
0.2216,0.2462,0.35,0.6543,0.883,0.939,0.8734,0.713,0.6508,0.224,0.28950242390081027,0.7173999999999999,-11.799401311564473,-45.73471647407384
0.1673,0.1938,0.2217,0.7098,0.8912,0.9306,0.9113,0.8832,0.9036,0.2799,0.34518619516622234,0.7633,-11.736339578619287,-45.79077134780289
0.2556,0.4898,0.7465,0.8951,0.9282,0.8973,0.5283,0.2978,0.242,0.4526,0.2737887376954883,0.6862,-12.173452743743436,-45.531652119432145
0.158,0.1619,0.156,0.2799,0.2799,0.3845,0.8972,0.9085,0.7434,0.9046,0.3343043471981116,0.7525,-11.685787430649507,-46.04140426673591
0.2558,0.4834,0.6274,0.8421,0.8579,0.8994,0.6972,0.372,0.2615,0.2284,0.26648593646444707,0.671,-12.237613611414805,-45.92794446102091
0.1604,0.2843,0.5185,0.9381,0.9572,0.9589,0.8331,0.3784,0.1999,0.2623,0.33696935386536925,0.7985,-11.666285090714789,-45.370629658753174
0.2785,0.3993,0.6956,0.9366,0.9251,0.9462,0.8246,0.609,0.3035,0.3806,0.2726945340282583,0.6677,-12.349709254616105,-45.611826943206275
0.2388,0.1923,0.2728,0.4345,0.8414,0.9122,0.9116,0.8535,0.8628,0.5541,0.30163581426025066,0.7199,-11.529395945671789,-46.27963526408665
0.1873,0.2379,0.3647,0.3793,0.7052,0.5712,0.8751,0.8684,0.8931,0.8919,0.28600183934917467,0.7058,-12.151382396267744,-45.77689293066268
0.2348,0.761,0.9423,0.654,0.9413,0.9308,0.7631,0.5107,0.3098,0.336,0.2746815440954609,0.7075,-12.247819145011716,-45.88873207553665
0.1798,0.1751,0.576,0.952,0.9568,0.9618,0.8703,0.3678,0.2267,0.223,0.35310887540373276,0.7867,-11.66471748810224,-45.39394223304142
0.1821,0.1818,0.2536,0.6474,0.6474,0.9011,0.9394,0.899,0.7306,0.4166,0.30109513446749686,0.7576,-10.63145409192274,-45.726363249930365
0.2175,0.3123,0.4516,0.8736,0.8741,0.9481,0.8916,0.3986,0.2225,0.2066,0.31775297620775933,0.7415,-11.87866092813746,-45.644167032100476
0.3712,0.4057,0.6735,0.8681,0.9564,0.9464,0.8922,0.5693,0.3981,0.2797,0.2648000302114787,0.6767000000000001,-11.80694010782267,-45.59471385237733
0.2174,0.3693,0.7209,0.8915,0.9507,0.9337,0.8704,0.647,0.4334,0.5122,0.26129247661066196,0.7333,-12.37993496093297,-45.234805126460174
0.3631,0.844,0.5846,0.915,0.9253,0.9151,0.3972,0.2405,0.3392,0.4943,0.27279450976065406,0.6848000000000001,-12.11041921931189,-45.375884987831725
0.2437,0.6739,0.9129,0.9259,0.881,0.8353,0.3874,0.3281,0.3988,0.3181,0.28068013209979,0.6821999999999999,-12.271016835727231,-45.91743380286372
0.1624,0.1842,0.2217,0.4198,0.8382,0.9008,0.8997,0.8761,0.6326,0.4551,0.30885729246872434,0.7384000000000001,-11.813982227680853,-45.74388002863776
0.2589,0.2734,0.5103,0.8005,0.9431,0.9491,0.9004,0.7075,0.3031,0.2447,0.30292051395997893,0.7044,-12.417111109438698,-45.294363060464356
0.1561,0.2135,0.5587,0.6945,0.9245,0.9422,0.8595,0.6119,0.3962,0.2435,0.298072139664955,0.7861,-11.795103502457533,-45.55658092256591
0.2042,0.2814,0.3454,0.2875,0.4657,0.3623,0.8221,0.8593,0.8639,0.8745,0.2821700789319173,0.6703000000000001,-11.774068820552314,-45.71746882061874
0.4422,0.6913,0.861,0.9272,0.9179,0.9207,0.367,0.302,0.4033,0.3168,0.2732683589440973,0.6252,-11.673369523343432,-45.78039820693554
0.2272,0.253,0.2489,0.4156,0.8347,0.7552,0.9025,0.8846,0.8862,0.4268,0.2939225561266096,0.6753,-12.1573606420418,-45.73822175034668
0.1925,0.225,0.2282,0.2491,0.6397,0.4632,0.8528,0.8597,0.899,0.9085,0.31287226378259303,0.716,-12.054406658353296,-45.64349421896984
0.2002,0.2657,0.397,0.8751,0.8332,0.9002,0.8698,0.7643,0.4936,0.2911,0.286416347298823,0.7,-12.363772337947236,-45.62004782072134
0.2434,0.7614,0.8807,0.9339,0.9082,0.9347,0.3892,0.2717,0.3305,0.8623,0.3013912223155958,0.6913,-12.271037992112465,-45.57908390509957
0.166,0.1455,0.3496,0.9152,0.9324,0.9384,0.9165,0.8278,0.6554,0.3248,0.3349803317609359,0.7929,-11.65604429647583,-45.39165023640156
0.1787,0.176,0.1979,0.7363,0.7363,0.9025,0.9098,0.9356,0.6806,0.4446,0.313728538176983,0.7596,-11.50468001724261,-45.4103825107397
0.1393,0.1756,0.3265,0.3995,0.8321,0.897,0.9242,0.7932,0.614,0.2423,0.3121513096418324,0.7849,-11.511133783031447,-46.19649784653973
0.3167,0.2035,0.3459,0.8243,0.9422,0.9526,0.8906,0.8414,0.3978,0.2244,0.31939027397701253,0.7491,-11.65503683941899,-45.407552263595285
0.2295,0.2175,0.5031,0.8208,0.8208,0.9299,0.7917,0.9438,0.8557,0.4268,0.28294417274241374,0.7263,-11.488489185743225,-45.24531652328329
0.1018,0.3743,0.6277,0.8265,0.9629,0.9333,0.8698,0.7666,0.4872,0.1814,0.3128305798138453,0.8611,-12.283498212189002,-45.737413635923964
0.1572,0.2009,0.1926,0.5949,0.708,0.9171,0.8324,0.8908,0.7409,0.5298,0.2965325097410625,0.7599,-11.810230459872788,-45.9504481822205
0.1671,0.1957,0.2176,0.6143,0.8148,0.9182,0.9147,0.8907,0.8655,0.4761,0.3185926449942692,0.7511,-11.72557389946668,-45.78888525503921
0.3349,0.642,0.6292,0.242,0.242,0.2704,0.8167,0.852,0.8901,0.8826,0.2805585914247187,0.6481,-12.048967401749707,-45.891832186599295
0.2033,0.2992,0.4363,0.9164,0.9479,0.9564,0.9158,0.8653,0.4602,0.2409,0.3224183343628791,0.7531,-12.22467081919507,-45.95287252548872
0.1641,0.3512,0.6472,0.8582,0.9037,0.9005,0.595,0.3173,0.4174,0.4496,0.26322375694876443,0.7395999999999999,-11.8333576293042,-45.8705417450327
0.2102,0.303,0.4231,0.6956,0.8887,0.8813,0.8769,0.6786,0.3621,0.2779,0.2728554977761428,0.6785000000000001,-12.280796214208234,-45.936974191624614
0.2631,0.3796,0.2522,0.4924,0.6978,0.7668,0.2722,0.9577,0.6865,0.9351,0.2745474425709011,0.7055,-10.795320904002958,-45.6695002617786
0.2439,0.3288,0.5663,0.8984,0.9099,0.9163,0.8642,0.3983,0.3042,0.4455,0.28026345859248614,0.6724,-11.593514500572688,-46.01216133424059
0.5553,0.6925,0.8342,0.9422,0.9225,0.8838,0.2341,0.308,0.3982,0.3667,0.2747649146694922,0.7081000000000001,-11.654511954505331,-45.73067664062602
0.2556,0.2913,0.6152,0.7159,0.9458,0.9494,0.8616,0.6722,0.4398,0.2973,0.27079577154913054,0.6938,-11.702936354306864,-45.98399933474997
0.2492,0.3205,0.6176,0.8663,0.9493,0.9465,0.8842,0.4921,0.2638,0.3839,0.2918428085269344,0.7001000000000001,-11.78601825997202,-46.04558087880764
0.2178,0.2373,0.3516,0.7631,0.853,0.8771,0.8883,0.9037,0.7063,0.6584,0.2740515328668436,0.6859,-11.541849113619929,-45.522356956905746
0.2259,0.2236,0.2343,0.7051,0.7574,0.8668,0.8673,0.7412,0.5981,0.6257,0.2607740580144684,0.6436999999999999,-12.074838881932349,-46.20983579717762
0.2481,0.1702,0.2978,0.5929,0.824,0.9038,0.9586,0.902,0.7827,0.2857,0.3152163482788008,0.7884,-11.176343934756005,-45.918242655952426
0.1854,0.2671,0.5921,0.9512,0.9608,0.9612,0.9069,0.4272,0.2141,0.2426,0.3430210754782018,0.7758,-11.674334667629811,-45.39879091957786
0.3011,0.84,0.8956,0.9322,0.9128,0.9239,0.4232,0.2646,0.5892,0.901,0.2759135540949979,0.6676,-12.26081835425872,-45.58029718473257
0.251,0.1963,0.3096,0.7102,0.8742,0.937,0.954,0.5753,0.4421,0.4389,0.2861856903014777,0.7576999999999999,-11.567664176775287,-46.21226161777767
0.1451,0.3374,0.2009,0.5901,0.5901,0.8748,0.9048,0.918,0.8027,0.2981,0.3028967884353422,0.7729,-11.71265226363217,-46.16536955994663
0.2235,0.3466,0.4871,0.8821,0.8821,0.9487,0.8884,0.8033,0.5825,0.2657,0.2841011009404144,0.7252,-12.35080133721387,-45.55711991173639
0.2272,0.2103,0.3393,0.8611,0.8611,0.9108,0.8593,0.9188,0.8389,0.7449,0.29422979322669246,0.7084999999999999,-11.403244271267777,-45.425875679393556
0.2623,0.3096,0.2442,0.5148,0.5148,0.8912,0.9146,0.9174,0.3533,0.2993,0.2817945833798482,0.6732,-10.85994318743229,-45.73471647407384
0.1519,0.2081,0.3474,0.2878,0.5498,0.6171,0.7969,0.8503,0.7335,0.8175,0.2675181948121577,0.6983999999999999,-12.400451810052953,-45.320370580604994
0.3324,0.2438,0.2854,0.4639,0.6816,0.8453,0.9296,0.9198,0.823,0.3303,0.28167966616945095,0.6858,-11.234575921552178,-46.03695557474825
0.194,0.2326,0.6159,0.7467,0.9251,0.9305,0.8104,0.8196,0.3461,0.3127,0.2935549624857328,0.7364999999999999,-11.724517077510965,-45.927001783972024
0.3435,0.7639,0.923,0.8387,0.8387,0.9269,0.4537,0.2549,0.3158,0.7668,0.26848421203324246,0.6719999999999999,-12.266711974491864,-45.438137867688205
0.2338,0.2421,0.2885,0.3959,0.7846,0.7237,0.8187,0.8641,0.8416,0.3714,0.2706976673543958,0.6303,-12.1449286304789,-45.74212849850022
0.2567,0.2167,0.2654,0.772,0.8629,0.9191,0.8214,0.6606,0.6441,0.4807,0.26773032949842146,0.7024,-11.793465378560883,-45.95260266157054
0.1875,0.2287,0.2973,0.6211,0.9148,0.9382,0.9156,0.9003,0.5533,0.3875,0.3073870273052452,0.7507,-11.759551373591629,-46.30914510583646
0.2396,0.401,0.6827,0.9331,0.8612,0.8931,0.733,0.3832,0.4678,0.1079,0.2900005601527157,0.8252,-11.941729713211064,-45.674754852191256
0.1437,0.2009,0.1971,0.6694,0.6694,0.9266,0.9453,0.9254,0.8311,0.3495,0.3308891798371977,0.8016000000000001,-11.526140854263728,-45.9571844388525
0.2303,0.2743,0.3342,0.5957,0.8869,0.8416,0.9283,0.8657,0.4013,0.27,0.29193832320467206,0.698,-11.83122988113595,-46.284486166620866
0.1852,0.293,0.7446,0.7933,0.9302,0.9487,0.9168,0.6305,0.4124,0.1937,0.30849770465560644,0.7635,-11.196279481935038,-45.86609526904276
0.1744,0.1699,0.2648,0.1777,0.2646,0.37,0.7734,0.8902,0.8456,0.8507,0.31817907972991843,0.7202999999999999,-11.289027932026643,-46.070103778065224
0.2281,0.2345,0.2138,0.2225,0.2371,0.3178,0.7345,0.8857,0.8733,0.9164,0.3197722489870286,0.7026,-11.497560323971909,-46.03399002631178
0.2282,0.3025,0.5763,0.8074,0.9014,0.9508,0.9241,0.841,0.4506,0.251,0.2955260509291487,0.7226,-11.512644968616707,-46.26157801887696
0.3165,0.5078,0.7666,0.8934,0.9163,0.9111,0.7344,0.3714,0.2908,0.1133,0.2979860742458353,0.803,-11.806394066523788,-46.029273686403634
0.2648,0.3618,0.2188,0.3517,0.4761,0.5279,0.8083,0.8347,0.8899,0.87,0.26590466545570635,0.6711,-10.713302872421924,-45.56075679597167
0.2354,0.265,0.3959,0.887,0.9101,0.9369,0.7026,0.6305,0.2892,0.2046,0.3006990403857134,0.7323,-11.909362154469116,-45.524915124134175
0.2325,0.3047,0.5311,0.92,0.92,0.9463,0.8381,0.5216,0.3214,0.2011,0.3063003529580438,0.7452000000000001,-11.826889759258542,-45.551999145283915
0.2938,0.4159,0.3796,0.3733,0.3733,0.7672,0.9273,0.9488,0.9328,0.915,0.28578229865095256,0.655,-10.797924172185983,-45.651845965781405
0.2026,0.2445,0.7234,0.9024,0.9467,0.9595,0.9216,0.8223,0.7913,0.3636,0.29975455311156013,0.7569,-11.437228797521126,-45.68459121988585
0.2219,0.2239,0.4364,0.6987,0.7499,0.8684,0.942,0.8457,0.6497,0.2991,0.27595409863880543,0.7201,-11.498134573784425,-45.243698078440005
